actual,nn_predicted,naive_predicted
7627.0,7064.9146,1893.0
7173.0,6752.392,1874.0
6891.0,6539.655,2063.0
6542.0,6291.246,2239.0
6009.0,5880.6353,2539.0
5846.0,5885.356,3087.0
6503.0,7212.8726,3972.0
6913.0,8074.966,5417.0
6564.0,7970.774,6943.0
5712.0,7149.4985,7764.0
5384.0,6292.5825,8042.0
4255.0,4962.4473,7887.0
3131.0,3808.1533,7489.0
2714.0,3483.0222,8007.0
2298.0,3054.4849,9017.0
2033.0,2888.2754,9820.0
1972.0,2883.366,10018.0
1996.0,2856.8586,9228.0
1948.0,2755.5874,8049.0
2136.0,2928.2322,7480.0
2265.0,3019.0994,7116.0
2077.0,2808.018,7579.0
2137.0,2847.9182,7804.0
2350.0,3020.5137,7771.0
2570.0,3148.7356,7627.0
2757.0,3261.3591,7173.0
2672.0,3170.2974,6891.0
2863.0,3281.5476,6542.0
2673.0,3099.873,6009.0
2667.0,3109.4688,5846.0
3260.0,4009.2856,6503.0
4515.0,6082.9287,6913.0
5128.0,7049.069,6564.0
5154.0,7204.567,5712.0
4325.0,6296.257,5384.0
3557.0,4903.7305,4255.0
2242.0,2962.7515,3131.0
1713.0,2172.8965,2714.0
1844.0,2402.4985,2298.0
1828.0,2435.2927,2033.0
1932.0,2552.77,1972.0
1782.0,2584.9153,1996.0
1684.0,2684.6274,1948.0
1653.0,2506.0688,2136.0
1557.0,2538.679,2265.0
1423.0,2321.3423,2077.0
1469.0,2442.781,2137.0
1498.0,2485.7063,2350.0
1462.0,2467.117,2570.0
1397.0,2376.226,2757.0
1272.0,2338.1401,2672.0
1211.0,2360.398,2863.0
1071.0,2295.8823,2673.0
991.0,2297.572,2667.0
1220.0,2511.5317,3260.0
1454.0,2882.2493,4515.0
1734.0,3201.3938,5128.0
2081.0,3580.5996,5154.0
2129.0,3729.276,4325.0
1807.0,3359.5527,3557.0
1185.0,2526.3105,2242.0
829.0,2146.348,1713.0
899.0,2173.037,1844.0
1049.0,2283.6152,1828.0
1380.0,2544.021,1932.0
1643.0,2685.0679,1782.0
1874.0,2890.8083,1684.0
2432.0,3230.1729,1653.0
3194.0,3756.3628,1557.0
3860.0,4071.8994,1423.0
5023.0,4967.2275,1469.0
5719.0,5562.5605,1498.0
6492.0,6141.0337,1462.0
6969.0,6382.021,1397.0
7213.0,6555.6562,1272.0
6918.0,6284.0054,1211.0
6237.0,5779.7773,1071.0
8207.0,7127.786,991.0
8931.0,7587.806,1220.0
9979.0,8714.988,1454.0
10696.0,9572.018,1734.0
11006.0,9913.163,2081.0
10866.0,9582.763,2129.0
10118.0,8700.281,1807.0
9547.0,7980.0,1185.0
9661.0,8143.3457,829.0
9350.0,8271.153,899.0
9335.0,8275.159,1049.0
9483.0,8413.582,1380.0
9500.0,8441.5,1643.0
9135.0,8165.3677,1874.0
8903.0,8018.467,2432.0
9849.0,8731.826,3194.0
9715.0,8532.105,3860.0
9854.0,8634.205,5023.0
9572.0,8394.468,5719.0
9614.0,8388.69,6492.0
9712.0,8459.816,6969.0
9322.0,8150.7974,7213.0
9063.0,7961.6045,6918.0
9309.0,8253.123,6237.0
9405.0,8351.393,8207.0
10297.0,9227.091,8931.0
11046.0,10008.698,9979.0
11425.0,10443.576,10696.0
11424.0,10599.502,11006.0
7354.0,7480.5273,10866.0
10035.0,9163.244,10118.0
8970.0,8247.225,9547.0
8457.0,7831.706,9661.0
8093.0,7622.8433,9350.0
8125.0,7701.4595,9335.0
8152.0,7726.071,9483.0
8664.0,8154.6885,9500.0
9436.0,8703.574,9135.0
9397.0,8634.361,8903.0
9256.0,8534.408,9849.0
9235.0,8413.052,9715.0
8910.0,8149.739,9854.0
9213.0,8291.137,9572.0
9383.0,8377.668,9614.0
9425.0,8331.834,9712.0
9624.0,8515.105,9322.0
9697.0,8581.156,9063.0
9700.0,8543.01,9309.0
10233.0,8959.453,9405.0
11727.0,11212.929,10297.0
13140.0,12668.564,11046.0
14017.0,13437.623,11425.0
14300.0,13270.215,11424.0
13886.0,12286.012,7354.0
13222.0,11634.248,10035.0
12365.0,10459.773,8970.0
12261.0,10143.917,8457.0
11777.0,10219.508,8093.0
10852.0,9558.135,8125.0
9903.0,8850.453,8152.0
9639.0,8664.699,8664.0
9377.0,8432.762,9436.0
9126.0,8277.538,9397.0
7661.0,6988.311,9256.0
5126.0,4937.5884,9235.0
7109.0,6613.983,8910.0
5043.0,5050.85,9213.0
3878.0,4224.835,9383.0
6504.0,6147.781,9425.0
6060.0,5825.489,9624.0
5561.0,5433.1357,9697.0
5351.0,5325.6353,9700.0
5857.0,6078.708,10233.0
7869.0,9034.943,11727.0
9020.0,10972.465,13140.0
9668.0,12061.868,14017.0
9365.0,11857.224,14300.0
8589.0,10960.812,13886.0
7530.0,9431.609,13222.0
6361.0,7310.492,12365.0
5213.0,5266.58,12261.0
4554.0,4749.8657,11777.0
4664.0,4864.781,10852.0
4878.0,5023.6265,9903.0
4806.0,4909.6694,9639.0
4354.0,4543.3325,9377.0
4146.0,4476.7295,9126.0
4156.0,4432.7505,7661.0
3529.0,3751.8528,5126.0
4269.0,4296.503,7109.0
4290.0,4311.0303,5043.0
4134.0,4250.975,3878.0
3908.0,4153.473,6504.0
3748.0,4026.768,6060.0
3738.0,4036.2144,5561.0
3735.0,4082.858,5351.0
3671.0,4111.876,5857.0
