actual,nn_predicted,naive_predicted
3115.0,3486.9216,1502.0
2943.0,3336.6077,1629.0
2861.0,3238.2676,1747.0
2874.0,3259.9033,1975.0
2822.0,3227.5369,2225.0
2786.0,3196.5159,2724.0
2721.0,3134.525,2903.0
2811.0,3222.1294,3139.0
2883.0,3345.4563,3283.0
2868.0,3332.5183,2217.0
2908.0,3359.1526,3527.0
3208.0,3586.1965,3870.0
3497.0,3818.2888,3946.0
3422.0,3716.548,4037.0
3791.0,4056.16,4324.0
3761.0,4015.845,2883.0
2567.0,2948.014,4040.0
3913.0,4219.146,3981.0
3661.0,4005.251,3972.0
3192.0,3582.4226,3755.0
2652.0,3098.4658,3562.0
2630.0,3058.4805,3464.0
2513.0,2954.768,3177.0
2386.0,2841.4146,3168.0
2437.0,2897.0676,3115.0
1658.0,2169.5295,2943.0
2573.0,2999.8757,2861.0
2621.0,3047.5125,2874.0
2708.0,3127.3877,2822.0
2481.0,2918.299,2786.0
2473.0,2906.6975,2721.0
2499.0,2936.0593,2811.0
2487.0,2992.2097,2883.0
2423.0,2954.015,2868.0
2615.0,3122.1807,2908.0
3119.0,3570.365,3208.0
3380.0,3775.1257,3497.0
3440.0,3815.6096,3422.0
3567.0,3929.5352,3791.0
3869.0,4148.929,3761.0
4073.0,4277.761,2567.0
4222.0,4472.7866,3913.0
4150.0,4447.393,3661.0
3761.0,4173.4277,3192.0
3442.0,3883.5974,2652.0
3530.0,3926.0408,2630.0
3793.0,4178.266,2513.0
3907.0,4292.702,2386.0
3912.0,4303.932,2437.0
4044.0,4424.7217,1658.0
4024.0,4396.0786,2573.0
4087.0,4457.616,2621.0
4060.0,4440.2114,2708.0
4071.0,4458.647,2481.0
4035.0,4424.308,2473.0
3997.0,4389.798,2499.0
3819.0,4277.004,2487.0
3606.0,4100.1714,2423.0
3805.0,4282.5723,2615.0
3796.0,4270.857,3119.0
3649.0,4130.884,3380.0
3858.0,4296.9683,3440.0
4004.0,4417.204,3567.0
3979.0,4395.691,3869.0
3776.0,4212.2095,4073.0
3444.0,3925.3018,4222.0
2981.0,3518.8025,4150.0
2509.0,3086.6643,3761.0
2054.0,2649.0073,3442.0
1825.0,2373.159,3530.0
1788.0,2355.0786,3793.0
1736.0,2318.027,3907.0
1624.0,2197.175,3912.0
1072.0,1690.3949,4044.0
1556.0,2127.4126,4024.0
1565.0,2153.1023,4087.0
1571.0,2171.0686,4060.0
1569.0,2173.8289,4071.0
1588.0,2197.1711,4035.0
1676.0,2285.6575,3997.0
1701.0,2367.8416,3819.0
1696.0,2374.4968,3606.0
1809.0,2468.9592,3805.0
2029.0,2634.3728,3796.0
2204.0,2780.7366,3649.0
2485.0,3010.0156,3858.0
2761.0,3252.3762,4004.0
2954.0,3340.5066,3979.0
2995.0,3406.555,3776.0
2966.0,3407.202,3444.0
2935.0,3411.0432,2981.0
2556.0,3109.5703,2509.0
2088.0,2665.898,2054.0
1973.0,2498.6174,1825.0
1750.0,2301.8643,1788.0
1750.0,2308.4788,1736.0
1736.0,2273.9495,1624.0
1617.0,2166.798,1072.0
1202.0,1766.2325,1556.0
1530.0,2083.0967,1565.0
1468.0,2031.9099,1571.0
1414.0,1992.7059,1569.0
1369.0,1954.9343,1588.0
1390.0,1973.2839,1676.0
1366.0,1997.8944,1701.0
1366.0,2013.1534,1696.0
1466.0,2090.5151,1809.0
1514.0,2095.3557,2029.0
1489.0,2052.9048,2204.0
1464.0,2014.1791,2485.0
1532.0,2019.8555,2761.0
1477.0,1976.028,2954.0
1528.0,2025.9679,2995.0
1611.0,2119.8455,2966.0
1646.0,2187.2876,2935.0
1671.0,2251.8743,2556.0
1624.0,2225.6653,2088.0
1694.0,2258.9944,1973.0
1764.0,2327.1252,1750.0
1886.0,2450.5657,1750.0
1997.0,2522.867,1736.0
2143.0,2668.7217,1617.0
2301.0,2776.759,1202.0
2301.0,2782.948,1530.0
2272.0,2757.8738,1468.0
2394.0,2877.9177,1414.0
2511.0,2997.4473,1369.0
1915.0,2444.848,1390.0
2745.0,3289.3655,1366.0
2995.0,3530.0725,1366.0
3142.0,3648.5186,1466.0
2465.0,2985.4744,1514.0
3625.0,4046.382,1489.0
3921.0,4276.7583,1464.0
4056.0,4402.7085,1532.0
4040.0,4398.485,1477.0
3967.0,4353.2983,1528.0
4028.0,4422.512,1611.0
3994.0,4414.893,1646.0
3739.0,4198.053,1671.0
3395.0,3869.1091,1624.0
2976.0,3436.3083,1694.0
2943.0,3405.299,1764.0
2853.0,3329.657,1886.0
2551.0,3033.333,1997.0
2266.0,2782.507,2143.0
2017.0,2526.2861,2301.0
1446.0,2000.1946,2301.0
1656.0,2196.777,2272.0
1651.0,2197.2026,2394.0
1457.0,2022.3805,2511.0
1437.0,1991.6766,1915.0
1465.0,2051.9285,2745.0
1421.0,2027.5818,2995.0
1477.0,2048.7285,3142.0
1254.0,1776.0416,2465.0
1494.0,1972.5352,3625.0
1567.0,2007.5892,3921.0
1317.0,1836.9062,4056.0
1674.0,2161.4226,4040.0
1779.0,2194.3523,3967.0
1872.0,2296.9973,4028.0
1961.0,2433.2737,3994.0
2022.0,2519.0813,3739.0
2051.0,2558.481,3395.0
2319.0,2808.2927,2976.0
2585.0,3050.0344,2943.0
3072.0,3497.0627,2853.0
3171.0,3599.9563,2551.0
3482.0,3892.1438,2266.0
4193.0,4548.4087,2017.0
4541.0,4855.1807,1446.0
4467.0,4803.463,1656.0
3830.0,4204.0464,1651.0
4140.0,4494.678,1457.0
3813.0,4191.109,1437.0
4256.0,4660.8394,1465.0
4591.0,4984.8413,1421.0
4989.0,5293.233,1477.0
4665.0,4971.3286,1254.0
4276.0,4612.9116,1494.0
3889.0,4246.067,1567.0
3566.0,3965.754,1317.0
3189.0,3667.9902,1674.0
3163.0,3674.532,1779.0
3057.0,3564.6013,1872.0
3121.0,3590.2092,1961.0
3601.0,4031.2483,2022.0
3628.0,4052.283,2051.0
3606.0,4025.3699,2319.0
3616.0,4044.719,2585.0
3557.0,3999.9258,3072.0
3568.0,3948.708,3171.0
3450.0,3827.28,3482.0
3409.0,3775.6433,4193.0
3503.0,3866.0615,4541.0
3501.0,3879.48,4467.0
3357.0,3736.444,3830.0
3060.0,3422.5144,4140.0
2856.0,3168.4553,3813.0
2646.0,3076.015,4256.0
2603.0,3001.1282,4591.0
2601.0,3129.2212,4989.0
2703.0,3188.557,4665.0
3242.0,3626.8132,4276.0
3678.0,4043.381,3889.0
4040.0,4413.267,3566.0
4571.0,4938.3784,3189.0
5211.0,5637.6113,3163.0
5673.0,6059.6274,3057.0
6122.0,6477.028,3121.0
6003.0,6365.0625,3601.0
5870.0,6238.7305,3628.0
5826.0,6087.039,3606.0
5702.0,5974.0737,3616.0
5365.0,5675.714,3557.0
5270.0,5581.652,3568.0
5160.0,5473.9,3450.0
5017.0,5356.698,3409.0
4937.0,5281.303,3503.0
5054.0,5326.8145,3501.0
4959.0,5236.6323,3357.0
4936.0,5224.526,3060.0
5224.0,5495.321,2856.0
5082.0,5390.4087,2646.0
4956.0,5284.2334,2603.0
4888.0,5238.9243,2601.0
5314.0,5597.835,2703.0
3996.0,4354.4224,3242.0
5972.0,6218.2036,3678.0
6083.0,6307.7456,4040.0
5837.0,6095.153,4571.0
5390.0,5681.8174,5211.0
4973.0,5300.466,5673.0
4635.0,5006.947,6122.0
3972.0,4401.196,6003.0
3729.0,4213.3555,5870.0
3680.0,4142.763,5826.0
3554.0,4036.551,5702.0
3250.0,3754.0007,5365.0
2930.0,3462.8567,5270.0
2742.0,3278.6897,5160.0
2560.0,3088.0752,5017.0
2353.0,2896.2756,4937.0
2145.0,2704.1226,5054.0
1865.0,2440.4744,4959.0
1773.0,2343.3943,4936.0
1745.0,2315.7258,5224.0
1722.0,2308.6047,5082.0
1563.0,2180.1582,4956.0
1580.0,2142.8303,4888.0
1671.0,2244.7908,5314.0
1831.0,2317.055,3996.0
1901.0,2407.8252,5972.0
1958.0,2469.5544,6083.0
2013.0,2492.4639,5837.0
2092.0,2612.7214,5390.0
2186.0,2713.759,4973.0
2279.0,2836.1282,4635.0
2371.0,2957.0398,3972.0
2562.0,3149.451,3729.0
2798.0,3331.31,3680.0
2924.0,3435.3657,3554.0
3116.0,3559.731,3250.0
3140.0,3613.4736,2930.0
3143.0,3620.3665,2742.0
3041.0,3456.2742,2560.0
2906.0,3334.7356,2353.0
2947.0,3381.1335,2145.0
2977.0,3425.9573,1865.0
3005.0,3456.6448,1773.0
2924.0,3377.2712,1745.0
2865.0,3257.5295,1722.0
2920.0,3305.1187,1563.0
3008.0,3423.169,1580.0
3071.0,3481.3333,1671.0
3025.0,3380.351,1831.0
3084.0,3416.4895,1901.0
3116.0,3502.8477,1958.0
3066.0,3434.5837,2013.0
3033.0,3454.2307,2092.0
3063.0,3515.782,2186.0
2987.0,3441.6946,2279.0
2947.0,3416.8162,2371.0
2906.0,3410.8523,2562.0
2987.0,3473.3337,2798.0
3121.0,3600.1936,2924.0
3261.0,3741.1707,3116.0
3307.0,3785.4514,3140.0
3423.0,3901.5193,3143.0
3402.0,3851.115,3041.0
3445.0,3898.7703,2906.0
3386.0,3844.7903,2947.0
3208.0,3682.3923,2977.0
3101.0,3587.2148,3005.0
3026.0,3525.8035,2924.0
2936.0,3460.285,2865.0
2755.0,3286.878,2920.0
2717.0,3242.924,3008.0
1907.0,2461.0737,3071.0
2771.0,3325.777,3025.0
2060.0,2596.7922,3084.0
2854.0,3323.4375,3116.0
2876.0,3319.296,3066.0
1374.0,1960.6578,3033.0
3042.0,3524.764,3063.0
2955.0,3458.6135,2987.0
2884.0,3394.4453,2947.0
2705.0,3240.3586,2906.0
2616.0,3121.0012,2987.0
2708.0,3210.9062,3121.0
2733.0,3232.1694,3261.0
2968.0,3423.9026,3307.0
3164.0,3602.7153,3423.0
3197.0,3615.0374,3402.0
3194.0,3611.8142,3445.0
3199.0,3621.3318,3386.0
3185.0,3617.9143,3208.0
3193.0,3622.6636,3101.0
3136.0,3574.3723,3026.0
3190.0,3656.6135,2936.0
3244.0,3735.2788,2755.0
3349.0,3766.2937,2717.0
3419.0,3796.0603,1907.0
3519.0,3845.3142,2771.0
3465.0,3698.7773,2060.0
3376.0,3729.0945,2854.0
2470.0,2912.4434,2876.0
3034.0,3512.206,1374.0
2892.0,3391.5847,3042.0
2735.0,3204.1792,2955.0
2676.0,3199.4102,2884.0
2375.0,2948.944,2705.0
2252.0,2800.3958,2616.0
2219.0,2783.6382,2708.0
2151.0,2647.503,2733.0
1982.0,2486.062,2968.0
1820.0,2351.4854,3164.0
1698.0,2215.3894,3197.0
1606.0,2151.3806,3194.0
1464.0,2026.6864,3199.0
1312.0,1865.4059,3185.0
1294.0,1819.903,3193.0
1246.0,1803.6046,3136.0
1103.0,1699.6005,3190.0
1019.0,1635.0505,3244.0
984.0,1611.8099,3349.0
1159.0,1740.6687,3419.0
1174.0,1651.9,3519.0
1156.0,1639.5638,3465.0
1191.0,1683.0182,3376.0
1137.0,1616.1353,2470.0
1085.0,1548.3937,3034.0
1022.0,1548.8699,2892.0
971.0,1502.9635,2735.0
948.0,1468.7513,2676.0
885.0,1403.4366,2375.0
896.0,1403.1539,2252.0
939.0,1441.1624,2219.0
985.0,1485.0743,2151.0
1013.0,1520.6268,1982.0
1037.0,1524.864,1820.0
1022.0,1494.4598,1698.0
1036.0,1528.2511,1606.0
939.0,1448.7555,1464.0
963.0,1464.6893,1312.0
977.0,1481.232,1294.0
974.0,1485.5682,1246.0
940.0,1465.8429,1103.0
863.0,1437.221,1019.0
861.0,1433.5043,984.0
941.0,1444.5021,1159.0
945.0,1442.7965,1174.0
907.0,1395.7383,1156.0
856.0,1355.6625,1191.0
779.0,1357.0586,1137.0
773.0,1368.0358,1085.0
765.0,1373.147,1022.0
743.0,1368.4937,971.0
727.0,1359.4115,948.0
698.0,1338.8524,885.0
696.0,1324.7101,896.0
698.0,1324.7869,939.0
659.0,1309.8811,985.0
656.0,1269.5708,1013.0
705.0,1244.0444,1037.0
757.0,1275.0309,1022.0
828.0,1339.2753,1036.0
959.0,1526.2775,939.0
1014.0,1600.7512,963.0
997.0,1571.563,977.0
1180.0,1759.382,974.0
1407.0,2018.6649,940.0
1613.0,2266.7554,863.0
1841.0,2453.008,861.0
2157.0,2705.4539,941.0
2427.0,2931.4585,945.0
2744.0,3177.4695,907.0
2886.0,3263.814,856.0
3085.0,3426.1184,779.0
3358.0,3720.4177,773.0
3480.0,3899.7961,765.0
3565.0,4009.1833,743.0
3486.0,3935.6619,727.0
3209.0,3711.6748,698.0
3207.0,3692.5496,696.0
3273.0,3743.1265,698.0
3482.0,3961.572,659.0
3432.0,3898.0808,656.0
3449.0,3918.6355,705.0
3408.0,3845.7214,757.0
3391.0,3813.1462,828.0
3262.0,3751.9749,959.0
3280.0,3742.187,1014.0
3533.0,3977.311,997.0
3663.0,4126.442,1180.0
3686.0,4161.973,1407.0
4014.0,4483.183,1613.0
4792.0,5181.94,1841.0
4883.0,5271.517,2157.0
4863.0,5299.175,2427.0
5124.0,5498.3657,2744.0
5176.0,5606.473,2886.0
4903.0,5366.5073,3085.0
4838.0,5299.1987,3358.0
4815.0,5284.721,3480.0
4961.0,5421.8755,3565.0
4709.0,5185.731,3486.0
4226.0,4711.4663,3209.0
4160.0,4651.7485,3207.0
4493.0,4956.548,3273.0
4504.0,4965.126,3482.0
4356.0,4793.8174,3432.0
4250.0,4669.0874,3449.0
4331.0,4704.0366,3408.0
4367.0,4744.273,3391.0
4230.0,4604.936,3262.0
4320.0,4705.0796,3280.0
4307.0,4717.196,3533.0
4192.0,4631.729,3663.0
4193.0,4641.7563,3686.0
4477.0,4889.9263,4014.0
5032.0,5401.241,4792.0
5525.0,5853.7246,4883.0
5790.0,6123.375,4863.0
5599.0,5958.9165,5124.0
5391.0,5756.453,5176.0
5259.0,5613.0454,4903.0
5485.0,5774.3105,4838.0
5431.0,5731.574,4815.0
5517.0,5821.825,4961.0
5377.0,5718.4805,4709.0
5060.0,5423.6255,4226.0
4775.0,5173.9087,4160.0
4799.0,5191.695,4493.0
4699.0,5090.414,4504.0
4456.0,4856.9927,4356.0
4042.0,4470.8813,4250.0
3733.0,4152.3345,4331.0
3698.0,4111.274,4367.0
3762.0,4159.6733,4230.0
4017.0,4402.279,4320.0
3862.0,4274.267,4307.0
4146.0,4580.5034,4192.0
4700.0,5145.7896,4193.0
5524.0,5926.554,4477.0
5792.0,6127.6777,5032.0
5923.0,6193.816,5525.0
5930.0,6227.7793,5790.0
5886.0,6151.7476,5599.0
5762.0,5943.694,5391.0
5635.0,5793.523,5259.0
5620.0,5875.717,5485.0
5675.0,5934.4536,5431.0
5844.0,6217.9824,5517.0
5720.0,6143.051,5377.0
5211.0,5686.938,5060.0
5072.0,5528.029,4775.0
4750.0,5204.467,4799.0
4482.0,4961.7666,4699.0
3915.0,4398.6724,4456.0
3672.0,4166.765,4042.0
3629.0,4101.6978,3733.0
3359.0,3854.5803,3698.0
3123.0,3633.6365,3762.0
3022.0,3547.2727,4017.0
3010.0,3542.7822,3862.0
2779.0,3362.1404,4146.0
2626.0,3256.1848,4700.0
2539.0,3197.7407,5524.0
2726.0,3359.7905,5792.0
2894.0,3454.8203,5923.0
3114.0,3659.5095,5930.0
3273.0,3769.9626,5886.0
3302.0,3777.6514,5762.0
3265.0,3781.0408,5635.0
3292.0,3822.344,5620.0
3072.0,3622.3728,5675.0
2954.0,3527.8533,5844.0
2975.0,3544.8362,5720.0
3025.0,3581.6655,5211.0
3024.0,3582.2935,5072.0
3049.0,3595.1033,4750.0
3051.0,3607.1526,4482.0
2854.0,3426.342,3915.0
2631.0,3214.1458,3672.0
2587.0,3137.549,3629.0
2541.0,3084.4963,3359.0
2376.0,2915.314,3123.0
2153.0,2708.7893,3022.0
2052.0,2616.2488,3010.0
2191.0,2773.1458,2779.0
2213.0,2799.7537,2626.0
2186.0,2780.2258,2539.0
2189.0,2766.4675,2726.0
2148.0,2716.8054,2894.0
2234.0,2732.633,3114.0
2359.0,2835.9783,3273.0
2416.0,2869.1113,3302.0
2430.0,2871.888,3265.0
2509.0,2964.8728,3292.0
2544.0,3051.1152,3072.0
2554.0,3088.908,2954.0
2504.0,3062.572,2975.0
2399.0,2997.3447,3025.0
2596.0,3178.0798,3024.0
2856.0,3397.99,3049.0
2967.0,3508.2605,3051.0
2779.0,3298.0288,2854.0
2718.0,3248.1187,2631.0
2817.0,3328.4727,2587.0
2696.0,3225.3362,2541.0
2537.0,3078.972,2376.0
2384.0,2937.9119,2153.0
2263.0,2833.53,2052.0
2446.0,3047.069,2191.0
2514.0,3115.701,2213.0
2412.0,3006.9897,2186.0
2445.0,2995.7915,2189.0
2575.0,3086.94,2148.0
2930.0,3415.6326,2234.0
3390.0,3841.4016,2359.0
3580.0,3981.4944,2416.0
3593.0,3962.0693,2430.0
3539.0,3925.8708,2509.0
3294.0,3712.262,2544.0
3043.0,3511.072,2554.0
2630.0,3171.9517,2504.0
2427.0,2997.32,2399.0
2463.0,2954.9597,2596.0
2607.0,3083.1218,2856.0
2689.0,3171.8765,2967.0
2737.0,3284.0203,2779.0
2691.0,3246.4883,2718.0
2633.0,3179.7815,2817.0
2580.0,3135.01,2696.0
2470.0,3031.6484,2537.0
2308.0,2893.7437,2384.0
2197.0,2827.7449,2263.0
2016.0,2655.847,2446.0
1956.0,2632.5308,2514.0
1827.0,2512.8975,2412.0
1876.0,2552.029,2445.0
2117.0,2670.3992,2575.0
2283.0,2819.094,2930.0
2505.0,2932.762,3390.0
2709.0,3113.045,3580.0
2659.0,3080.3857,3593.0
2638.0,2976.9712,3539.0
2526.0,2868.0784,3294.0
2149.0,2494.7224,3043.0
1867.0,2162.4197,2630.0
1711.0,2100.2974,2427.0
1777.0,2174.4556,2463.0
1845.0,2244.6362,2607.0
1879.0,2324.271,2689.0
1789.0,2285.9214,2737.0
1735.0,2250.6785,2691.0
1659.0,2162.04,2633.0
1614.0,2111.4756,2580.0
1505.0,2004.8568,2470.0
1503.0,1997.9386,2308.0
1409.0,1915.4269,2197.0
1452.0,1995.7089,2016.0
1376.0,1959.6149,1956.0
1187.0,1773.3707,1827.0
1079.0,1648.591,1876.0
1009.0,1569.6932,2117.0
1010.0,1574.7654,2283.0
1044.0,1591.5159,2505.0
1086.0,1606.5852,2709.0
1047.0,1553.4742,2659.0
1024.0,1538.1205,2638.0
983.0,1497.0405,2526.0
880.0,1392.5035,2149.0
809.0,1291.0214,1867.0
730.0,1288.1083,1711.0
710.0,1327.2074,1777.0
715.0,1318.5054,1845.0
658.0,1273.0957,1879.0
753.0,1342.0651,1789.0
908.0,1489.2682,1735.0
1027.0,1569.8446,1659.0
1194.0,1721.1969,1614.0
1344.0,1860.7623,1505.0
1436.0,1944.3156,1503.0
1532.0,2033.5797,1409.0
1610.0,2142.1545,1452.0
1601.0,2153.5713,1376.0
1514.0,2066.2717,1187.0
1362.0,1890.3307,1079.0
1602.0,2082.8228,1009.0
2139.0,2546.6282,1010.0
2911.0,3244.4014,1044.0
3499.0,3789.3176,1086.0
3799.0,4060.298,1047.0
4065.0,4306.945,1024.0
4114.0,4370.285,983.0
4079.0,4371.9155,880.0
3825.0,4194.505,809.0
3324.0,3758.8281,730.0
3060.0,3486.3838,710.0
3120.0,3527.1335,715.0
3348.0,3750.3018,658.0
3493.0,3884.0652,753.0
3586.0,3999.985,908.0
3642.0,4039.948,1027.0
3325.0,3759.4597,1194.0
2944.0,3357.8904,1344.0
2829.0,3253.8865,1436.0
2745.0,3175.7734,1532.0
2671.0,3146.3103,1610.0
2576.0,3078.904,1601.0
2621.0,3096.767,1514.0
2766.0,3184.305,1362.0
3195.0,3549.7886,1602.0
3866.0,4159.6704,2139.0
4261.0,4518.5034,2911.0
4154.0,4406.592,3499.0
3821.0,4086.4187,3799.0
3680.0,3985.4492,4065.0
3427.0,3776.488,4114.0
3617.0,3982.5662,4079.0
3323.0,3757.6267,3825.0
2727.0,3221.1318,3324.0
2547.0,3041.1003,3060.0
2832.0,3270.7483,3120.0
2835.0,3280.7205,3348.0
2656.0,3122.1948,3493.0
2706.0,3177.8743,3586.0
2648.0,3099.0874,3642.0
2581.0,3028.8398,3325.0
2418.0,2863.9153,2944.0
2317.0,2766.3955,2829.0
2351.0,2817.6545,2745.0
2416.0,2920.134,2671.0
2556.0,3077.8315,2576.0
2522.0,3042.334,2621.0
2603.0,3111.757,2766.0
2991.0,3490.9768,3195.0
2509.0,3050.1545,3866.0
2835.0,3311.821,4261.0
4125.0,4501.8706,4154.0
3907.0,4264.4604,3821.0
3831.0,4222.5845,3680.0
3890.0,4267.7104,3427.0
3872.0,4231.416,3617.0
3836.0,4170.7856,3323.0
3530.0,3883.492,2727.0
3491.0,3908.8584,2547.0
3500.0,3914.4583,2832.0
3513.0,3969.3982,2835.0
3533.0,3986.0269,2656.0
3264.0,3716.091,2706.0
3170.0,3597.2114,2648.0
2905.0,3345.0115,2581.0
2719.0,3190.073,2418.0
2677.0,3162.3271,2317.0
2780.0,3263.5642,2351.0
3025.0,3527.1277,2416.0
3441.0,3917.0596,2556.0
3824.0,4259.314,2522.0
4033.0,4392.368,2603.0
4318.0,4611.156,2991.0
4361.0,4413.2046,2509.0
4453.0,4433.524,2835.0
4466.0,4407.334,4125.0
4662.0,4425.6206,3907.0
4409.0,4514.433,3831.0
4561.0,4766.179,3890.0
4746.0,5055.7144,3872.0
4379.0,4712.808,3836.0
3953.0,4304.939,3530.0
3784.0,4263.815,3491.0
3775.0,4228.9663,3500.0
3590.0,4035.3303,3513.0
3433.0,3913.0784,3533.0
3071.0,3550.4836,3264.0
2917.0,3370.7302,3170.0
2788.0,3257.897,2905.0
2583.0,3044.744,2719.0
2373.0,2832.9778,2677.0
2352.0,2817.7546,2780.0
2325.0,2835.4165,3025.0
2181.0,2747.3928,3441.0
2197.0,2781.7273,3824.0
2428.0,2971.8965,4033.0
2881.0,3356.3801,4318.0
3386.0,3761.9197,4361.0
3942.0,4078.574,4453.0
4126.0,4305.153,4466.0
4161.0,4370.1484,4662.0
3977.0,4238.187,4409.0
3797.0,3975.2556,4561.0
3763.0,4066.2085,4746.0
3468.0,3902.595,4379.0
2659.0,3120.417,3953.0
2491.0,2968.2708,3784.0
2372.0,2860.8118,3775.0
2408.0,2890.4585,3590.0
2507.0,3032.1228,3433.0
2601.0,3136.5337,3071.0
2980.0,3460.653,2917.0
3077.0,3501.5315,2788.0
3153.0,3558.9502,2583.0
3161.0,3554.6248,2373.0
3450.0,3803.7097,2352.0
3574.0,3965.6855,2325.0
3797.0,4192.66,2181.0
4179.0,4571.4727,2197.0
4333.0,4742.0825,2428.0
4454.0,4882.734,2881.0
4753.0,5204.064,3386.0
4604.0,5098.2466,3942.0
4897.0,5403.63,4126.0
4965.0,5471.7627,4161.0
4936.0,5395.1206,3977.0
4704.0,5151.4946,3797.0
4463.0,4947.647,3763.0
4279.0,4793.44,3468.0
4035.0,4573.1826,2659.0
4048.0,4574.2554,2491.0
4098.0,4593.0845,2372.0
4041.0,4564.4146,2408.0
3878.0,4426.891,2507.0
3208.0,3801.7732,2601.0
2637.0,3242.8018,2980.0
2252.0,2879.0774,3077.0
2437.0,3046.4895,3153.0
2297.0,2904.0286,3161.0
2279.0,2875.1104,3450.0
2237.0,2833.1907,3574.0
2051.0,2649.3347,3797.0
2083.0,2694.7073,4179.0
2221.0,2826.436,4333.0
2490.0,3086.529,4454.0
2717.0,3304.3557,4753.0
2809.0,3370.0388,4604.0
2851.0,3380.0603,4897.0
3312.0,3796.7424,4965.0
4065.0,4480.0806,4936.0
4109.0,4558.995,4704.0
4067.0,4576.4653,4463.0
4059.0,4583.912,4279.0
4020.0,4564.6074,4035.0
3800.0,4355.9976,4048.0
3239.0,3836.725,4098.0
3031.0,3648.9055,4041.0
2990.0,3589.496,3878.0
2875.0,3457.862,3208.0
2677.0,3233.7227,2637.0
2449.0,3008.8552,2252.0
2149.0,2735.283,2437.0
1988.0,2585.1394,2297.0
1770.0,2392.943,2279.0
1510.0,2169.4202,2237.0
1318.0,2036.8802,2051.0
1220.0,1988.2921,2083.0
1135.0,1854.0302,2221.0
1099.0,1752.1376,2490.0
1082.0,1796.4171,2717.0
1071.0,1724.2833,2809.0
1117.0,1744.7584,2851.0
1011.0,1648.6395,3312.0
992.0,1634.2823,4065.0
968.0,1661.1582,4109.0
987.0,1727.505,4067.0
984.0,1818.4331,4059.0
1007.0,1765.1539,4020.0
922.0,1652.3628,3800.0
829.0,1455.2766,3239.0
730.0,1368.5382,3031.0
676.0,1315.9279,2990.0
618.0,1277.2197,2875.0
603.0,1245.1346,2677.0
650.0,1263.3175,2449.0
626.0,1242.136,2149.0
620.0,1217.4625,1988.0
635.0,1218.1178,1770.0
654.0,1247.403,1510.0
641.0,1233.2448,1318.0
662.0,1250.2723,1220.0
756.0,1318.2252,1135.0
822.0,1382.6969,1099.0
965.0,1481.8937,1082.0
1138.0,1683.8428,1071.0
922.0,1496.2726,1117.0
1371.0,1899.9763,1011.0
1449.0,1984.7875,992.0
1525.0,2016.8424,968.0
1469.0,1959.2793,987.0
1372.0,1920.9266,984.0
1198.0,1754.9988,1007.0
997.0,1503.1913,922.0
1052.0,1554.5771,829.0
1106.0,1609.1422,730.0
1146.0,1625.0243,676.0
1186.0,1666.1642,618.0
1291.0,1743.493,603.0
1450.0,1874.8864,650.0
1443.0,1862.0121,626.0
1457.0,1869.5137,620.0
1464.0,1865.4977,635.0
1479.0,1895.0256,654.0
1430.0,1860.536,641.0
1355.0,1779.947,662.0
1257.0,1697.5851,756.0
1307.0,1738.808,822.0
1356.0,1801.7367,965.0
1321.0,1774.756,1138.0
1316.0,1782.1901,922.0
1327.0,1784.5177,1371.0
1281.0,1740.7311,1449.0
1262.0,1736.8014,1525.0
1098.0,1573.7661,1469.0
928.0,1451.9381,1372.0
794.0,1339.6354,1198.0
708.0,1270.7036,997.0
657.0,1218.4166,1052.0
635.0,1203.9889,1106.0
628.0,1162.3546,1146.0
585.0,1146.2076,1186.0
518.0,1080.5315,1291.0
475.0,1057.1903,1450.0
466.0,1054.8575,1443.0
460.0,1052.257,1457.0
418.0,1038.2302,1464.0
307.0,978.48846,1479.0
334.0,1002.3808,1430.0
306.0,1006.8909,1355.0
300.0,1022.9111,1257.0
326.0,1097.787,1307.0
350.0,1104.4019,1356.0
396.0,1118.9845,1321.0
467.0,1153.8389,1316.0
516.0,1200.169,1327.0
579.0,1234.379,1281.0
635.0,1246.1328,1262.0
769.0,1346.4696,1098.0
954.0,1519.5609,928.0
945.0,1617.2134,794.0
944.0,1616.0413,708.0
1000.0,1624.1708,657.0
1101.0,1702.0374,635.0
1164.0,1797.5568,628.0
1241.0,1847.9323,585.0
1246.0,1813.2025,518.0
1241.0,1803.8302,475.0
1208.0,1773.1053,466.0
1239.0,1804.0619,460.0
1277.0,1841.4631,418.0
1350.0,1965.4437,307.0
1391.0,2019.0466,334.0
1474.0,2106.2488,306.0
1254.0,1887.6141,300.0
1031.0,1651.3495,326.0
1084.0,1618.2189,350.0
1128.0,1646.1964,396.0
1155.0,1688.5809,467.0
1684.0,2219.661,516.0
1741.0,2270.5764,579.0
2402.0,2879.5044,635.0
2513.0,3044.2136,769.0
2603.0,3110.4688,954.0
2509.0,3017.4382,945.0
2172.0,2708.9338,944.0
1999.0,2533.2424,1000.0
1699.0,2268.7786,1101.0
1515.0,2081.052,1164.0
1401.0,1971.6471,1241.0
1272.0,1829.6095,1246.0
1116.0,1688.931,1241.0
991.0,1584.0126,1208.0
926.0,1534.9498,1239.0
976.0,1583.0306,1277.0
1090.0,1715.3055,1350.0
1210.0,1849.6826,1391.0
1517.0,2144.5735,1474.0
1865.0,2503.0598,1254.0
2269.0,2890.8232,1031.0
