mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__colsample_bytree,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__reg_alpha,param_xgb__reg_lambda,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.687315940856934,1.1782517484534931,0.04669060707092285,0.008978188859284579,0.8,0.01,5,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1696411.181929475,-1038729.778888864,-695327.7341299879,-1631176.5911887325,-1666643.3748932611,-1345657.732206064,406131.6680742997,26,-453845.1510017748,-552883.0626711915,-591880.7529913909,-565568.5121855082,-610895.3277187124,-555014.5613137155,54466.420648245345
5.745228242874146,0.9820159852801353,0.04860067367553711,0.00832093670071183,0.8,0.01,5,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1712007.6541889606,-1055226.2074168075,-705772.7490758472,-1635254.0270151733,-1680516.6949659698,-1357755.4665325517,405778.33618676045,27,-462542.0559335003,-558640.7913499224,-596545.2672799119,-568220.2456543584,-613988.0604790696,-559987.2841393526,52569.45343985943
5.939623260498047,1.0860249000049058,0.05902495384216309,0.006227257587929277,0.8,0.01,5,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1337492.628335083,-746490.6241674202,-463200.66126399144,-1123256.287547196,-1174212.9091614324,-968930.6220950246,318445.45115430944,17,-239635.2699676179,-327571.7294542567,-353418.04237878154,-329381.44854559517,-367953.4656362921,-323591.9911965087,44622.014558067356
6.092928457260132,0.9079558264563908,0.06172647476196289,0.007203467856454722,0.8,0.01,5,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1349616.8969518791,-755557.043333891,-470005.9406315285,-1127102.9035239315,-1181746.8766188796,-976805.9322120219,319178.723603553,20,-245204.0509748369,-330761.7709171143,-356280.4748204572,-330867.09538043075,-369816.39350151166,-326585.9571188701,43380.67593915965
6.3046520233154295,0.9121503437069556,0.061205720901489256,0.007402820254434537,0.8,0.01,5,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1344600.3578614448,-746607.369237267,-462705.6339813536,-1123283.7754178953,-1173439.0367116092,-970127.2346419139,320143.88824543206,18,-239654.94838347082,-327580.14930138935,-353423.91931899067,-329382.3543267348,-368018.5121719418,-323611.97670050553,44628.50786398944
5.835101699829101,1.2040041318686439,0.05418572425842285,0.006977745978882837,0.8,0.01,5,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1348110.9832135804,-755560.7625430812,-470056.842952345,-1127107.091141753,-1181818.3607124288,-976530.8081126377,318820.21931349486,19,-245472.02400027658,-330764.8060768625,-356441.65354152414,-330868.6166937088,-369814.42241982295,-326672.304546439,43301.962171202955
5.596952819824219,0.8973716744950306,0.04232182502746582,0.00460034419836854,0.8,0.03,3,200,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1118009.8147385938,-493589.19416285795,-346232.8924719119,-837335.8639797268,-934356.095254612,-745904.7721215405,284863.6413280276,15,-260764.15693456164,-319816.31260055327,-352608.2801508079,-316531.73160972836,-334670.5223747263,-316878.2007340755,30824.482925811422
5.2217508316040036,0.8749878527301138,0.03762550354003906,0.0057075139915293395,0.8,0.03,3,200,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1113058.1978901091,-493475.44580922835,-348680.73794073606,-839064.8898033589,-926826.9624594186,-744221.2467805702,282030.711576677,13,-261645.2345942759,-321236.0541965738,-351816.87184886297,-317133.0097804072,-335146.49704936054,-317395.53349389613,30406.708426461984
6.215372467041016,1.7054971186661967,0.04047226905822754,0.006024015192767263,0.8,0.03,3,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1118012.4329433083,-493589.41063558345,-346234.14392055507,-837338.391387223,-934356.5864206232,-745906.1930614586,284864.1630550076,16,-260766.78285257908,-319817.53448870766,-352609.0599391957,-316532.2870124572,-334670.9205592081,-316879.3169704295,30823.775654444766
5.850894594192505,1.2251524762729504,0.04207296371459961,0.005649233569736434,0.8,0.03,3,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1113060.471095808,-493475.953215575,-348681.71286025684,-839067.4586846085,-926827.7001755768,-744222.659206365,282031.21077513194,14,-261647.74037923288,-321237.1879039324,-351817.57317586115,-317133.5504225375,-335146.94908845535,-317396.60019400384,30406.02883205702
6.085729694366455,1.1194242065630444,0.05311365127563476,0.0048499482940728795,0.8,0.03,3,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1048202.2959914084,-448609.3607159258,-296166.2062653158,-694507.9501849248,-791924.9958441267,-655882.1618003404,263162.41169686394,6,-203953.58836280505,-273118.4634343778,-299029.8787488106,-268611.8456149645,-286978.49742034933,-266338.4547162615,32978.01977814059
6.144718027114868,1.1403309662798755,0.04823708534240723,0.0053764491313125825,0.8,0.03,3,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1039503.4789529348,-452291.42287511355,-294434.28305489017,-706339.3822412493,-787513.8039338853,-656016.4742116147,260434.94508451587,7,-206703.15553507535,-273941.33101896045,-298888.9105633551,-269224.92781764903,-287201.61101161,-267191.98718933,31980.19775271433
5.698401975631714,0.8187269103338313,0.04456162452697754,0.005184509262616435,0.8,0.03,3,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1048204.6958191342,-448328.63008926844,-296167.32061514107,-694510.2235221661,-791925.2269939814,-655827.2194079382,263207.1556169755,5,-203956.7746866019,-272979.75307223195,-299030.9428813404,-268612.5532088727,-286978.9745628158,-266311.79968237254,32971.438126462155
5.934460783004761,1.2790906931451276,0.05081033706665039,0.009019740038291913,0.8,0.03,3,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1039507.2087404018,-452292.3720290703,-294435.2755240146,-706342.3692802261,-787514.5068875105,-656018.3464922446,260435.80584030104,8,-206706.23189698107,-273943.0401796698,-298889.8486655049,-269225.58649456885,-287202.1210048136,-267193.3656483076,31979.364295977324
6.309500455856323,1.3456301417047694,0.04910116195678711,0.008633738335089838,0.8,0.03,5,200,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1123523.3197506256,-547437.6101694608,-327820.3901928909,-750970.7989904983,-699495.8845601667,-689849.6007327285,262010.71374096494,10,-108723.19394937274,-186272.05006487816,-212675.07311427867,-201096.26088607282,-225919.50969066125,-186937.21754105273,41232.052467377995
6.070114660263061,0.8092851334928498,0.045098733901977536,0.008325168611357032,0.8,0.03,5,200,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1099471.9536537065,-561895.5917094196,-331786.8420630464,-798258.9478929379,-708087.0684202686,-699900.0807478757,254539.49423241994,12,-114402.938345456,-190412.11546702468,-216656.03510262468,-203331.90855357907,-226230.8026586287,-190206.7600254626,39789.01073356886
6.255355358123779,1.0878313205593964,0.051419544219970706,0.008406696836518871,0.8,0.03,5,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1114530.8043489119,-546021.3010297127,-330214.4888673303,-750974.6935592042,-699498.7540474095,-688248.0083705138,258532.2710336372,9,-108785.2020683671,-186150.39045290908,-213293.98194926674,-201098.44355452908,-225921.20529949976,-187049.84466491436,41287.44082354824
6.155991125106811,1.3107893853193906,0.04684267044067383,0.010154093084443094,0.8,0.03,5,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1106639.80191032,-548245.4131639509,-331788.1747527191,-798262.7691228403,-708089.8908231115,-698605.2099545884,258331.81078149978,11,-115457.26931540304,-189906.36989122638,-216658.7538583577,-203334.13956185678,-226232.40297201174,-190317.78711977112,39388.82577967508
6.511538410186768,1.0885521848969595,0.05243182182312012,0.015975618909027562,0.8,0.03,5,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1085022.0307762027,-528197.9038401284,-317822.9359679421,-663744.5675360691,-639223.9164073229,-646802.2709055331,250868.66265681325,2,-72688.2154367066,-145326.8624808986,-172177.93286256475,-167609.3519295633,-195287.96401306606,-150618.06534455984,42071.34390215555
6.098212671279907,0.6876032014251566,0.043693923950195314,0.01536497563791295,0.8,0.03,5,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1038925.092244771,-540341.2697148845,-315845.16808061075,-706846.7904019118,-646663.3357183236,-649724.3312321003,235876.88616801862,3,-77644.57106617137,-150324.67907632617,-177457.60646928026,-171036.65024766914,-196170.3658829391,-154526.7745484772,41136.6468396886
5.625457525253296,0.5782653685938183,0.035674762725830075,0.010463771890315842,0.8,0.03,5,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-1071513.1609394928,-521376.74165627477,-319216.4176605285,-663655.4043736163,-639224.3527917133,-642997.2154843252,246451.80277855255,1,-72296.31587408087,-145009.0503207774,-172936.31580202034,-167612.6070845078,-195290.81566022537,-150629.02094832234,42304.444832016845
4.731694889068604,0.19731405026395443,0.02975125312805176,0.01402868251555657,0.8,0.03,5,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-1067241.241135187,-527276.2346843878,-315912.8048857759,-717914.3382654736,-646663.6810554863,-655001.660005262,247088.66229297448,4,-77759.41125193966,-149767.50093940704,-177396.09393581122,-170600.20493085354,-196171.14113849238,-154338.87043930078,41064.13621445825
