actual,xgboost_predicted,naive_predicted
9832.0,8617.77,9396.0
9485.0,8218.123,5854.0
9257.0,8121.535,9999.0
5550.0,4671.5635,10080.0
9096.0,7247.401,10277.0
9318.0,7965.283,10353.0
9895.0,8163.0015,10787.0
9979.0,7992.8413,10852.0
9790.0,8132.405,10710.0
9313.0,7973.6157,10566.0
8525.0,6948.0806,10150.0
8260.0,7090.611,9885.0
7592.0,6694.978,10154.0
7471.0,6704.8657,10252.0
6936.0,6226.893,10313.0
7172.0,6347.4595,10463.0
7488.0,6698.7075,10168.0
7955.0,7070.901,9431.0
8516.0,7560.5493,10087.0
8984.0,7847.239,9820.0
8933.0,7856.525,9824.0
8666.0,7660.9355,9767.0
9157.0,8044.308,9728.0
9297.0,8118.315,9704.0
9448.0,8209.782,9832.0
10051.0,8753.342,9485.0
10028.0,8794.05,9257.0
9671.0,8579.229,5550.0
10379.0,9437.645,9096.0
11773.0,10960.191,9318.0
12156.0,12023.862,9895.0
11883.0,12046.8955,9979.0
10600.0,11077.243,9790.0
8638.0,9386.595,9313.0
6134.0,5346.064,8525.0
4646.0,3940.4038,8260.0
4237.0,3720.3923,7592.0
4035.0,3602.8489,7471.0
3880.0,3404.307,6936.0
3524.0,3134.3699,7172.0
2990.0,2685.451,7488.0
2682.0,2423.3787,7955.0
2688.0,2424.0054,8516.0
2545.0,2338.3499,8984.0
2571.0,2337.3657,8933.0
2913.0,2630.3838,8666.0
3309.0,2952.0278,9157.0
3622.0,3248.6262,9297.0
3986.0,3575.7527,9448.0
4457.0,3954.7751,10051.0
4708.0,4094.6514,10028.0
5110.0,4530.7744,9671.0
5956.0,5360.211,10379.0
6846.0,6453.389,11773.0
7742.0,7646.626,12156.0
8057.0,7473.334,11883.0
7741.0,6777.7603,10600.0
7567.0,6325.269,8638.0
7402.0,5641.544,6134.0
7414.0,6290.108,4646.0
7589.0,6680.039,4237.0
7645.0,6802.074,4035.0
7807.0,7029.474,3880.0
7602.0,6714.4263,3524.0
7449.0,6612.6406,2990.0
7148.0,6344.1484,2682.0
6871.0,6127.822,2688.0
6358.0,5666.925,2545.0
6041.0,5389.772,2571.0
5823.0,5186.152,2913.0
5648.0,4987.686,3309.0
5265.0,4655.4644,3622.0
5052.0,4419.558,3986.0
4769.0,4214.001,4457.0
4638.0,4074.3958,4708.0
4592.0,3883.1707,5110.0
4675.0,3781.3313,5956.0
5155.0,4616.0234,6846.0
5326.0,4754.3477,7742.0
4867.0,4437.7603,8057.0
4354.0,4015.4443,7741.0
3579.0,3323.9592,7567.0
2959.0,2616.1416,7402.0
2549.0,2167.7983,7414.0
2472.0,2283.27,7589.0
2482.0,2294.0518,7645.0
2384.0,2190.4182,7807.0
2167.0,2015.1052,7602.0
1884.0,1774.1863,7449.0
1630.0,1548.1011,7148.0
1423.0,1384.16,6871.0
1263.0,1316.9448,6358.0
1168.0,1255.9316,6041.0
965.0,1159.8484,5823.0
937.0,1112.9136,5648.0
953.0,1109.2257,5265.0
995.0,1156.1605,5052.0
1137.0,1202.1334,4769.0
1178.0,1248.2067,4638.0
1411.0,1454.3573,4592.0
2328.0,2428.8613,4675.0
3480.0,4053.0571,5155.0
4546.0,5349.08,5326.0
4913.0,5829.009,4867.0
4967.0,5417.2856,4354.0
4191.0,4471.4624,3579.0
3493.0,3117.393,2959.0
2891.0,2393.4612,2549.0
2953.0,2624.0215,2472.0
3098.0,2779.9824,2482.0
3220.0,2894.068,2384.0
2958.0,2703.7498,2167.0
2756.0,2555.4485,1884.0
2376.0,2208.092,1630.0
2263.0,2105.4456,1423.0
1997.0,1903.5265,1263.0
1816.0,1763.392,1168.0
1772.0,1763.392,965.0
1893.0,1802.9409,937.0
1874.0,1786.2743,953.0
2063.0,1934.9454,995.0
2239.0,2037.0404,1137.0
2539.0,2340.9966,1178.0
3087.0,2660.8938,1411.0
3972.0,3359.5903,2328.0
5417.0,5125.554,3480.0
6943.0,7259.134,4546.0
7764.0,7353.7373,4913.0
8042.0,7249.5737,4967.0
7887.0,6518.1826,4191.0
7489.0,6114.388,3493.0
8007.0,6802.9004,2891.0
9017.0,7809.0225,2953.0
9820.0,8476.3,3098.0
10018.0,8632.646,3220.0
9228.0,7995.128,2958.0
8049.0,7115.4834,2756.0
7480.0,6678.425,2376.0
7116.0,6301.99,2263.0
7579.0,6688.925,1997.0
7804.0,7012.7524,1816.0
7771.0,6966.911,1772.0
7627.0,6798.9873,1893.0
7173.0,6330.737,1874.0
6891.0,6133.394,2063.0
6542.0,5877.569,2239.0
6009.0,5343.5586,2539.0
5846.0,5340.4653,3087.0
6503.0,6839.7676,3972.0
6913.0,7892.5005,5417.0
6564.0,7580.3267,6943.0
5712.0,6263.943,7764.0
5384.0,5444.731,8042.0
4255.0,4179.8975,7887.0
3131.0,3020.5098,7489.0
2714.0,2314.0603,8007.0
2298.0,2029.7502,9017.0
2033.0,1836.9927,9820.0
1972.0,1797.389,10018.0
1996.0,1835.3162,9228.0
1948.0,1795.7125,8049.0
2136.0,1892.5876,7480.0
2265.0,2042.858,7116.0
2077.0,1881.3096,7579.0
2137.0,1909.4685,7804.0
2350.0,2089.3599,7771.0
2570.0,2309.0027,7627.0
2757.0,2512.8281,7173.0
2672.0,2392.194,6891.0
2863.0,2573.0225,6542.0
2673.0,2384.4692,6009.0
2667.0,2369.9023,5846.0
3260.0,3251.5183,6503.0
4515.0,5476.522,6913.0
5128.0,7082.588,6564.0
5154.0,7159.576,5712.0
4325.0,5679.935,5384.0
3557.0,4340.9995,4255.0
2242.0,2449.232,3131.0
1713.0,1594.1337,2714.0
1844.0,1772.8417,2298.0
1828.0,1757.5017,2033.0
1932.0,1797.0507,1972.0
1782.0,1757.5017,1996.0
1684.0,1617.1061,1948.0
1653.0,1617.1061,2136.0
1557.0,1523.2737,2265.0
1423.0,1395.4036,2077.0
1469.0,1449.4268,2137.0
1498.0,1449.4268,2350.0
1462.0,1491.2761,2570.0
1397.0,1437.2529,2757.0
1272.0,1359.6721,2672.0
1211.0,1290.086,2863.0
1071.0,1238.3799,2673.0
991.0,1246.3329,2667.0
1220.0,1635.6055,3260.0
1454.0,1935.4023,4515.0
1734.0,2366.3176,5128.0
2081.0,2717.3313,5154.0
2129.0,2851.1687,4325.0
1807.0,2510.954,3557.0
1185.0,1729.6238,2242.0
829.0,1199.623,1713.0
899.0,1176.3157,1844.0
1049.0,1184.1549,1828.0
1380.0,1455.2308,1932.0
1643.0,1577.0654,1782.0
1874.0,1760.6124,1684.0
2432.0,2212.1658,1653.0
3194.0,2846.728,1557.0
3860.0,3416.7954,1423.0
5023.0,4421.5273,1469.0
5719.0,5058.281,1498.0
6492.0,5738.0317,1462.0
6969.0,6254.404,1397.0
7213.0,6515.4326,1272.0
6918.0,6168.4844,1211.0
6237.0,5561.1357,1071.0
8207.0,7205.5986,991.0
8931.0,7763.197,1220.0
9979.0,8569.521,1454.0
10696.0,9131.244,1734.0
11006.0,9159.467,2081.0
10866.0,8802.884,2129.0
10118.0,8248.372,1807.0
9547.0,8362.356,1185.0
9661.0,8478.971,829.0
9350.0,8220.985,899.0
9335.0,8228.969,1049.0
9483.0,8281.313,1380.0
9500.0,8281.313,1643.0
9135.0,8100.384,1874.0
8903.0,7893.377,2432.0
9849.0,8729.916,3194.0
9715.0,8619.299,3860.0
9854.0,8671.807,5023.0
9572.0,8504.078,5719.0
9614.0,8504.078,6492.0
9712.0,8619.299,6969.0
9322.0,8238.23,7213.0
9063.0,7995.8228,6918.0
9309.0,8148.146,6237.0
9405.0,8351.569,8207.0
10297.0,9011.961,8931.0
11046.0,9441.695,9979.0
11425.0,9570.096,10696.0
11424.0,9691.389,11006.0
7354.0,6364.762,10866.0
10035.0,8868.046,10118.0
8970.0,7917.4336,9547.0
8457.0,7221.2417,9661.0
8093.0,7175.7485,9350.0
8125.0,7201.5264,9335.0
8152.0,7233.0547,9483.0
8664.0,7667.8706,9500.0
9436.0,8307.253,9135.0
9397.0,8310.553,8903.0
9256.0,8182.781,9849.0
9235.0,8148.7773,9715.0
8910.0,7820.7554,9854.0
9213.0,8107.38,9572.0
9383.0,8271.21,9614.0
9425.0,8289.428,9712.0
9624.0,8513.627,9322.0
9697.0,8617.887,9063.0
9700.0,8578.523,9309.0
10233.0,8988.786,9405.0
11727.0,10068.325,10297.0
13140.0,11538.86,11046.0
14017.0,12302.145,11425.0
14300.0,12205.446,11424.0
13886.0,11630.466,7354.0
13222.0,10935.169,10035.0
12365.0,10274.494,8970.0
12261.0,9982.297,8457.0
11777.0,9811.68,8093.0
10852.0,9433.256,8125.0
9903.0,8636.966,8152.0
9639.0,8390.214,8664.0
9377.0,8219.014,9436.0
9126.0,8094.186,9397.0
7661.0,6856.1465,9256.0
5126.0,4539.9385,9235.0
7109.0,6345.933,8910.0
5043.0,4422.038,9213.0
3878.0,3421.458,9383.0
6504.0,5917.784,9425.0
6060.0,5391.418,9624.0
5561.0,4800.331,9697.0
5351.0,4621.8447,9700.0
5857.0,5621.186,10233.0
7869.0,8661.505,11727.0
9020.0,10228.016,13140.0
9668.0,11235.661,14017.0
9365.0,10953.07,14300.0
8589.0,9809.963,13886.0
7530.0,8935.71,13222.0
6361.0,6770.9937,12365.0
5213.0,4409.0947,12261.0
4554.0,3924.266,11777.0
4664.0,4011.199,10852.0
4878.0,4220.252,9903.0
4806.0,4198.454,9639.0
4354.0,3741.9065,9377.0
4146.0,3579.4543,9126.0
4156.0,3628.984,7661.0
3529.0,3075.1018,5126.0
4269.0,3747.1665,7109.0
4290.0,3747.1665,5043.0
4134.0,3587.5417,3878.0
3908.0,3322.3787,6504.0
3748.0,3281.7866,6060.0
3738.0,3236.5454,5561.0
3735.0,3219.2449,5351.0
3671.0,3006.0857,5857.0
4225.0,3477.607,7869.0
4880.0,4737.948,9020.0
5502.0,4897.301,9668.0
5064.0,4535.3936,9365.0
4840.0,4222.0347,8589.0
5211.0,4108.8896,7530.0
4994.0,3897.701,6361.0
4974.0,4065.6372,5213.0
5108.0,4364.121,4554.0
5006.0,4372.628,4664.0
4779.0,4222.367,4878.0
4550.0,3979.4868,4806.0
4125.0,3606.5073,4354.0
3450.0,3061.6858,4146.0
3270.0,2875.9958,4156.0
3045.0,2660.6772,3529.0
3528.0,3139.8013,4269.0
3947.0,3443.2566,4290.0
3731.0,3307.643,4134.0
3281.0,2925.0962,3908.0
2999.0,2684.3567,3748.0
2992.0,2681.2925,3738.0
2727.0,2412.0645,3735.0
2877.0,2763.2632,3671.0
3461.0,3781.2825,4225.0
5145.0,6916.9136,4880.0
6442.0,8721.675,5502.0
6595.0,9016.168,5064.0
5910.0,8289.774,4840.0
4879.0,6594.415,5211.0
3470.0,4067.9216,4994.0
2066.0,2102.1538,4974.0
1636.0,1496.4772,5108.0
1490.0,1406.4689,5006.0
1231.0,1273.2672,4779.0
1490.0,1408.3892,4550.0
