utc_timestamp,predicted_energy_generation,Battery_Action,Battery_Level,Energy_Stored,Energy_Discharged
2015-01-03 09:00:00+00:00,416.88,Discharge,7000.0,0.0,500.0
2015-01-03 10:00:00+00:00,439.15,Discharge,6500.0,0.0,500.0
2015-01-03 11:00:00+00:00,519.04,Discharge,6000.0,0.0,500.0
2015-01-03 12:00:00+00:00,610.4,Discharge,5500.0,0.0,500.0
2015-01-03 13:00:00+00:00,668.9,Discharge,5000.0,0.0,500.0
2015-01-03 14:00:00+00:00,620.99,Discharge,4500.0,0.0,500.0
2015-01-03 15:00:00+00:00,766.0,Discharge,4000.0,0.0,500.0
2015-01-03 16:00:00+00:00,563.49,Discharge,3500.0,0.0,500.0
2015-01-03 17:00:00+00:00,271.77,Discharge,3000.0,0.0,500.0
2015-01-03 18:00:00+00:00,271.77,Discharge,2500.0,0.0,500.0
2015-01-03 19:00:00+00:00,268.47,Discharge,2000.0,0.0,500.0
2015-01-03 20:00:00+00:00,268.47,Discharge,1500.0,0.0,500.0
2015-01-03 21:00:00+00:00,268.47,Discharge,1000.0,0.0,500.0
2015-01-03 22:00:00+00:00,248.39,Discharge,500.0,0.0,500.0
2015-01-03 23:00:00+00:00,245.27,Discharge,0.0,0.0,500.0
2015-01-04 00:00:00+00:00,240.09,Discharge,0.0,0.0,0.0
2015-01-04 01:00:00+00:00,240.59,Discharge,0.0,0.0,0.0
2015-01-04 02:00:00+00:00,240.59,Discharge,0.0,0.0,0.0
2015-01-04 03:00:00+00:00,241.22,Discharge,0.0,0.0,0.0
2015-01-04 04:00:00+00:00,240.72,Discharge,0.0,0.0,0.0
2015-01-04 05:00:00+00:00,241.22,Discharge,0.0,0.0,0.0
2015-01-04 06:00:00+00:00,241.22,Discharge,0.0,0.0,0.0
2015-01-04 07:00:00+00:00,243.38,Discharge,0.0,0.0,0.0
2015-01-04 08:00:00+00:00,251.69,Discharge,0.0,0.0,0.0
2015-01-04 09:00:00+00:00,368.43,Discharge,0.0,0.0,0.0
2015-01-04 10:00:00+00:00,722.23,Discharge,0.0,0.0,0.0
2015-01-04 11:00:00+00:00,901.32,Discharge,0.0,0.0,0.0
2015-01-04 12:00:00+00:00,1375.96,Discharge,0.0,0.0,0.0
2015-01-04 13:00:00+00:00,1135.44,Discharge,0.0,0.0,0.0
2015-01-04 14:00:00+00:00,872.49,Discharge,0.0,0.0,0.0
2015-01-04 15:00:00+00:00,719.86,Discharge,0.0,0.0,0.0
2015-01-04 16:00:00+00:00,554.07,Discharge,0.0,0.0,0.0
2015-01-04 17:00:00+00:00,291.08,Discharge,0.0,0.0,0.0
2015-01-04 18:00:00+00:00,414.36,Discharge,0.0,0.0,0.0
2015-01-04 19:00:00+00:00,413.27,Discharge,0.0,0.0,0.0
2015-01-04 20:00:00+00:00,413.27,Discharge,0.0,0.0,0.0
2015-01-04 21:00:00+00:00,415.35,Discharge,0.0,0.0,0.0
2015-01-04 22:00:00+00:00,413.27,Discharge,0.0,0.0,0.0
2015-01-04 23:00:00+00:00,262.34,Discharge,0.0,0.0,0.0
2015-01-05 00:00:00+00:00,2634.66,Discharge,0.0,0.0,0.0
2015-01-05 01:00:00+00:00,2758.87,Discharge,0.0,0.0,0.0
2015-01-05 02:00:00+00:00,2883.8,Discharge,0.0,0.0,0.0
2015-01-05 03:00:00+00:00,2758.87,Discharge,0.0,0.0,0.0
2015-01-05 04:00:00+00:00,2758.87,Discharge,0.0,0.0,0.0
2015-01-05 05:00:00+00:00,2692.01,Discharge,0.0,0.0,0.0
2015-01-05 06:00:00+00:00,2714.54,Discharge,0.0,0.0,0.0
2015-01-05 07:00:00+00:00,2883.8,Discharge,0.0,0.0,0.0
2015-01-05 08:00:00+00:00,3059.27,Discharge,0.0,0.0,0.0
2015-01-05 09:00:00+00:00,3086.19,Discharge,0.0,0.0,0.0
2015-01-05 10:00:00+00:00,3184.83,Discharge,0.0,0.0,0.0
2015-01-05 11:00:00+00:00,3850.24,Discharge,0.0,0.0,0.0
2015-01-05 12:00:00+00:00,3859.51,Discharge,0.0,0.0,0.0
2015-01-05 13:00:00+00:00,4033.46,Discharge,0.0,0.0,0.0
2015-01-05 14:00:00+00:00,3947.95,Discharge,0.0,0.0,0.0
2015-01-05 15:00:00+00:00,3940.34,Discharge,0.0,0.0,0.0
2015-01-05 16:00:00+00:00,3854.99,Discharge,0.0,0.0,0.0
2015-01-05 17:00:00+00:00,4226.31,Discharge,0.0,0.0,0.0
2015-01-05 18:00:00+00:00,4153.33,Discharge,0.0,0.0,0.0
2015-01-05 19:00:00+00:00,4226.56,Discharge,0.0,0.0,0.0
2015-01-05 20:00:00+00:00,4130.4,Discharge,0.0,0.0,0.0
2015-01-05 21:00:00+00:00,4150.25,Discharge,0.0,0.0,0.0
2015-01-05 22:00:00+00:00,4039.76,Discharge,0.0,0.0,0.0
2015-01-05 23:00:00+00:00,3985.09,Discharge,0.0,0.0,0.0
2015-01-06 00:00:00+00:00,4154.39,Discharge,0.0,0.0,0.0
2015-01-06 01:00:00+00:00,4590.4,Discharge,0.0,0.0,0.0
2015-01-06 02:00:00+00:00,4970.49,Discharge,0.0,0.0,0.0
2015-01-06 03:00:00+00:00,5154.11,Discharge,0.0,0.0,0.0
2015-01-06 04:00:00+00:00,5225.97,Discharge,0.0,0.0,0.0
2015-01-06 05:00:00+00:00,5345.39,Discharge,0.0,0.0,0.0
2015-01-06 06:00:00+00:00,5225.97,Discharge,0.0,0.0,0.0
2015-01-06 07:00:00+00:00,4752.64,Discharge,0.0,0.0,0.0
2015-01-06 08:00:00+00:00,4900.35,Discharge,0.0,0.0,0.0
2015-01-06 09:00:00+00:00,4806.25,Discharge,0.0,0.0,0.0
2015-01-06 10:00:00+00:00,5025.81,Discharge,0.0,0.0,0.0
2015-01-06 11:00:00+00:00,5386.91,Discharge,0.0,0.0,0.0
2015-01-06 12:00:00+00:00,5677.45,Store,197.31,197.31,0.0
2015-01-06 13:00:00+00:00,5984.6,Store,670.87,473.55,0.0
2015-01-06 14:00:00+00:00,5893.04,Store,1061.82,390.95,0.0
2015-01-06 15:00:00+00:00,6053.54,Store,1561.82,500.0,0.0
2015-01-06 16:00:00+00:00,5005.7,Discharge,1061.82,0.0,500.0
2015-01-06 17:00:00+00:00,4294.46,Discharge,561.82,0.0,500.0
2015-01-06 18:00:00+00:00,4153.77,Discharge,61.82,0.0,500.0
2015-01-06 19:00:00+00:00,3823.95,Discharge,0.0,0.0,61.82
2015-01-06 20:00:00+00:00,3527.19,Discharge,0.0,0.0,0.0
2015-01-06 21:00:00+00:00,4034.37,Discharge,0.0,0.0,0.0
2015-01-06 22:00:00+00:00,3756.68,Discharge,0.0,0.0,0.0
2015-01-06 23:00:00+00:00,3974.44,Discharge,0.0,0.0,0.0
2015-01-07 00:00:00+00:00,4150.25,Discharge,0.0,0.0,0.0
2015-01-07 01:00:00+00:00,4074.71,Discharge,0.0,0.0,0.0
2015-01-07 02:00:00+00:00,4033.54,Discharge,0.0,0.0,0.0
2015-01-07 03:00:00+00:00,4151.93,Discharge,0.0,0.0,0.0
2015-01-07 04:00:00+00:00,4228.24,Discharge,0.0,0.0,0.0
2015-01-07 05:00:00+00:00,4455.85,Discharge,0.0,0.0,0.0
2015-01-07 06:00:00+00:00,4733.94,Discharge,0.0,0.0,0.0
2015-01-07 07:00:00+00:00,5345.46,Discharge,0.0,0.0,0.0
2015-01-07 08:00:00+00:00,5849.73,Store,348.49,348.49,0.0
2015-01-07 09:00:00+00:00,6465.87,Store,848.49,500.0,0.0
2015-01-07 10:00:00+00:00,6439.58,Store,1348.49,500.0,0.0
2015-01-07 11:00:00+00:00,6348.93,Store,1848.49,500.0,0.0
2015-01-07 12:00:00+00:00,6580.21,Store,2348.49,500.0,0.0
2015-01-07 13:00:00+00:00,6514.54,Store,2848.49,500.0,0.0
2015-01-07 14:00:00+00:00,6889.53,Store,3348.49,500.0,0.0
2015-01-07 15:00:00+00:00,6885.72,Store,3848.49,500.0,0.0
2015-01-07 16:00:00+00:00,7382.69,Store,4348.49,500.0,0.0
2015-01-07 17:00:00+00:00,7340.85,Store,4848.49,500.0,0.0
2015-01-07 18:00:00+00:00,7309.5,Store,5348.49,500.0,0.0
2015-01-07 19:00:00+00:00,7310.88,Store,5848.49,500.0,0.0
2015-01-07 20:00:00+00:00,7170.33,Store,6348.49,500.0,0.0
2015-01-07 21:00:00+00:00,6805.6,Store,6848.49,500.0,0.0
2015-01-07 22:00:00+00:00,6780.59,Store,7348.49,500.0,0.0
2015-01-07 23:00:00+00:00,6502.37,Store,7848.49,500.0,0.0
2015-01-08 00:00:00+00:00,6239.34,Store,8348.49,500.0,0.0
2015-01-08 01:00:00+00:00,6102.51,Store,8848.49,500.0,0.0
2015-01-08 02:00:00+00:00,5853.67,Store,9197.03,348.54,0.0
2015-01-08 03:00:00+00:00,5957.45,Store,9638.78,441.75,0.0
2015-01-08 04:00:00+00:00,5855.17,Store,9988.28,349.5,0.0
2015-01-08 05:00:00+00:00,5649.09,Store,10152.13,163.84,0.0
2015-01-08 06:00:00+00:00,5747.47,Store,10404.32,252.19,0.0
2015-01-08 07:00:00+00:00,5706.6,Store,10619.52,215.21,0.0
2015-01-08 08:00:00+00:00,5366.79,Discharge,10507.4,0.0,112.12
2015-01-08 09:00:00+00:00,4791.08,Discharge,10007.4,0.0,500.0
2015-01-08 10:00:00+00:00,4354.55,Discharge,9507.4,0.0,500.0
2015-01-08 11:00:00+00:00,4848.63,Discharge,9007.4,0.0,500.0
2015-01-08 12:00:00+00:00,5924.92,Store,9418.13,410.72,0.0
2015-01-08 13:00:00+00:00,6675.93,Store,9918.13,500.0,0.0
2015-01-08 14:00:00+00:00,6853.56,Store,10418.13,500.0,0.0
2015-01-08 15:00:00+00:00,6438.41,Store,10918.13,500.0,0.0
2015-01-08 16:00:00+00:00,6428.4,Store,11418.13,500.0,0.0
2015-01-08 17:00:00+00:00,6104.84,Store,11918.13,500.0,0.0
2015-01-08 18:00:00+00:00,6184.42,Store,12418.13,500.0,0.0
2015-01-08 19:00:00+00:00,6722.37,Store,12918.13,500.0,0.0
2015-01-08 20:00:00+00:00,6716.23,Store,13418.13,500.0,0.0
2015-01-08 21:00:00+00:00,6184.42,Store,13918.13,500.0,0.0
2015-01-08 22:00:00+00:00,6160.12,Store,14418.13,500.0,0.0
2015-01-08 23:00:00+00:00,5454.05,Idle,14418.13,0.0,0.0
2015-01-09 00:00:00+00:00,4911.8,Discharge,13918.13,0.0,500.0
2015-01-09 01:00:00+00:00,5277.95,Discharge,13703.24,0.0,214.89
2015-01-09 02:00:00+00:00,5344.84,Discharge,13562.43,0.0,140.81
2015-01-09 03:00:00+00:00,5155.46,Discharge,13210.97,0.0,351.47
2015-01-09 04:00:00+00:00,5002.64,Discharge,12710.97,0.0,500.0
2015-01-09 05:00:00+00:00,4788.58,Discharge,12210.97,0.0,500.0
2015-01-09 06:00:00+00:00,5489.97,Idle,12210.97,0.0,0.0
2015-01-09 07:00:00+00:00,6104.99,Store,12710.97,500.0,0.0
2015-01-09 08:00:00+00:00,6394.94,Store,13210.97,500.0,0.0
2015-01-09 09:00:00+00:00,6177.61,Store,13710.97,500.0,0.0
2015-01-09 10:00:00+00:00,6604.53,Store,14210.97,500.0,0.0
2015-01-09 11:00:00+00:00,6944.39,Store,14710.97,500.0,0.0
2015-01-09 12:00:00+00:00,7219.22,Store,15000.0,289.03,0.0
2015-01-09 13:00:00+00:00,7325.34,Store,15000.0,0.0,0.0
2015-01-09 14:00:00+00:00,6927.42,Store,15000.0,0.0,0.0
2015-01-09 15:00:00+00:00,6108.65,Store,15000.0,0.0,0.0
2015-01-09 16:00:00+00:00,6233.3,Store,15000.0,0.0,0.0
2015-01-09 17:00:00+00:00,6498.87,Store,15000.0,0.0,0.0
2015-01-09 18:00:00+00:00,7024.84,Store,15000.0,0.0,0.0
2015-01-09 19:00:00+00:00,7101.3,Store,15000.0,0.0,0.0
2015-01-09 20:00:00+00:00,7148.06,Store,15000.0,0.0,0.0
2015-01-09 21:00:00+00:00,7102.06,Store,15000.0,0.0,0.0
2015-01-09 22:00:00+00:00,6727.91,Store,15000.0,0.0,0.0
2015-01-09 23:00:00+00:00,7024.84,Store,15000.0,0.0,0.0
2015-01-10 00:00:00+00:00,6710.76,Store,15000.0,0.0,0.0
2015-01-10 01:00:00+00:00,6499.26,Store,15000.0,0.0,0.0
2015-01-10 02:00:00+00:00,6075.68,Store,15000.0,0.0,0.0
2015-01-10 03:00:00+00:00,5392.94,Discharge,14906.67,0.0,93.33
2015-01-10 04:00:00+00:00,5006.8,Discharge,14406.67,0.0,500.0
2015-01-10 05:00:00+00:00,5159.66,Discharge,14053.67,0.0,353.0
2015-01-10 06:00:00+00:00,5856.74,Store,14394.92,341.25,0.0
2015-01-10 07:00:00+00:00,5859.66,Store,14738.59,343.68,0.0
2015-01-10 08:00:00+00:00,6289.75,Store,15000.0,261.41,0.0
2015-01-10 09:00:00+00:00,6452.09,Store,15000.0,0.0,0.0
2015-01-10 10:00:00+00:00,6478.53,Store,15000.0,0.0,0.0
2015-01-10 11:00:00+00:00,6751.12,Store,15000.0,0.0,0.0
2015-01-10 12:00:00+00:00,7623.86,Store,15000.0,0.0,0.0
2015-01-10 13:00:00+00:00,7749.81,Store,15000.0,0.0,0.0
2015-01-10 14:00:00+00:00,7740.48,Store,15000.0,0.0,0.0
2015-01-10 15:00:00+00:00,7446.58,Store,15000.0,0.0,0.0
2015-01-10 16:00:00+00:00,7124.99,Store,15000.0,0.0,0.0
2015-01-10 17:00:00+00:00,7031.36,Store,15000.0,0.0,0.0
2015-01-10 18:00:00+00:00,6749.59,Store,15000.0,0.0,0.0
2015-01-10 19:00:00+00:00,6739.92,Store,15000.0,0.0,0.0
2015-01-10 20:00:00+00:00,6704.73,Store,15000.0,0.0,0.0
2015-01-10 21:00:00+00:00,6698.19,Store,15000.0,0.0,0.0
2015-01-10 22:00:00+00:00,6742.39,Store,15000.0,0.0,0.0
2015-01-10 23:00:00+00:00,6714.72,Store,15000.0,0.0,0.0
2015-01-11 00:00:00+00:00,6466.94,Store,15000.0,0.0,0.0
2015-01-11 01:00:00+00:00,6329.04,Store,15000.0,0.0,0.0
2015-01-11 02:00:00+00:00,6313.0,Store,15000.0,0.0,0.0
2015-01-11 03:00:00+00:00,6314.05,Store,15000.0,0.0,0.0
2015-01-11 04:00:00+00:00,6241.97,Store,15000.0,0.0,0.0
2015-01-11 05:00:00+00:00,6241.26,Store,15000.0,0.0,0.0
2015-01-11 06:00:00+00:00,6241.26,Store,15000.0,0.0,0.0
2015-01-11 07:00:00+00:00,6312.75,Store,15000.0,0.0,0.0
2015-01-11 08:00:00+00:00,6230.87,Store,15000.0,0.0,0.0
2015-01-11 09:00:00+00:00,6476.83,Store,15000.0,0.0,0.0
2015-01-11 10:00:00+00:00,6813.67,Store,15000.0,0.0,0.0
2015-01-11 11:00:00+00:00,7229.67,Store,15000.0,0.0,0.0
2015-01-11 12:00:00+00:00,7669.32,Store,15000.0,0.0,0.0
2015-01-11 13:00:00+00:00,7550.36,Store,15000.0,0.0,0.0
2015-01-11 14:00:00+00:00,7240.3,Store,15000.0,0.0,0.0
2015-01-11 15:00:00+00:00,7006.76,Store,15000.0,0.0,0.0
2015-01-11 16:00:00+00:00,7098.09,Store,15000.0,0.0,0.0
2015-01-11 17:00:00+00:00,7117.68,Store,15000.0,0.0,0.0
2015-01-11 18:00:00+00:00,7154.1,Store,15000.0,0.0,0.0
2015-01-11 19:00:00+00:00,7157.73,Store,15000.0,0.0,0.0
2015-01-11 20:00:00+00:00,7115.84,Store,15000.0,0.0,0.0
2015-01-11 21:00:00+00:00,6756.67,Store,15000.0,0.0,0.0
2015-01-11 22:00:00+00:00,6499.41,Store,15000.0,0.0,0.0
2015-01-11 23:00:00+00:00,6314.05,Store,15000.0,0.0,0.0
2015-01-12 00:00:00+00:00,6157.58,Store,15000.0,0.0,0.0
2015-01-12 01:00:00+00:00,6153.11,Store,15000.0,0.0,0.0
2015-01-12 02:00:00+00:00,6105.64,Store,15000.0,0.0,0.0
2015-01-12 03:00:00+00:00,6076.33,Store,15000.0,0.0,0.0
2015-01-12 04:00:00+00:00,5751.7,Store,15000.0,0.0,0.0
2015-01-12 05:00:00+00:00,5709.59,Store,15000.0,0.0,0.0
2015-01-12 06:00:00+00:00,5709.03,Store,15000.0,0.0,0.0
2015-01-12 07:00:00+00:00,5859.72,Store,15000.0,0.0,0.0
2015-01-12 08:00:00+00:00,6246.39,Store,15000.0,0.0,0.0
2015-01-12 09:00:00+00:00,6069.21,Store,15000.0,0.0,0.0
2015-01-12 10:00:00+00:00,5944.79,Store,15000.0,0.0,0.0
2015-01-12 11:00:00+00:00,6252.63,Store,15000.0,0.0,0.0
2015-01-12 12:00:00+00:00,6372.46,Store,15000.0,0.0,0.0
2015-01-12 13:00:00+00:00,6678.77,Store,15000.0,0.0,0.0
2015-01-12 14:00:00+00:00,6312.38,Store,15000.0,0.0,0.0
2015-01-12 15:00:00+00:00,6107.28,Store,15000.0,0.0,0.0
2015-01-12 16:00:00+00:00,5596.3,Store,15000.0,0.0,0.0
2015-01-12 17:00:00+00:00,5214.29,Discharge,14693.44,0.0,306.56
2015-01-12 18:00:00+00:00,5344.38,Discharge,14531.18,0.0,162.26
2015-01-12 19:00:00+00:00,5537.69,Store,14573.54,42.36,0.0
2015-01-12 20:00:00+00:00,5753.24,Store,14809.71,236.17,0.0
2015-01-12 21:00:00+00:00,5745.25,Store,15000.0,190.29,0.0
2015-01-12 22:00:00+00:00,5654.9,Store,15000.0,0.0,0.0
2015-01-12 23:00:00+00:00,5538.33,Store,15000.0,0.0,0.0
2015-01-13 00:00:00+00:00,5752.69,Store,15000.0,0.0,0.0
2015-01-13 01:00:00+00:00,5961.17,Store,15000.0,0.0,0.0
2015-01-13 02:00:00+00:00,5493.22,Idle,15000.0,0.0,0.0
2015-01-13 03:00:00+00:00,5347.17,Discharge,14838.72,0.0,161.28
2015-01-13 04:00:00+00:00,5282.5,Discharge,14605.34,0.0,233.38
2015-01-13 05:00:00+00:00,5351.01,Discharge,14447.84,0.0,157.5
2015-01-13 06:00:00+00:00,5761.34,Store,14689.38,241.54,0.0
2015-01-13 07:00:00+00:00,5979.58,Store,15000.0,310.62,0.0
2015-01-13 08:00:00+00:00,5869.66,Store,15000.0,0.0,0.0
2015-01-13 09:00:00+00:00,4965.13,Discharge,14500.0,0.0,500.0
2015-01-13 10:00:00+00:00,5231.41,Discharge,14208.44,0.0,291.56
2015-01-13 11:00:00+00:00,5575.03,Store,14281.33,72.9,0.0
2015-01-13 12:00:00+00:00,5942.16,Store,14684.45,403.12,0.0
2015-01-13 13:00:00+00:00,5938.14,Store,15000.0,315.55,0.0
2015-01-13 14:00:00+00:00,6778.74,Store,15000.0,0.0,0.0
2015-01-13 15:00:00+00:00,6449.48,Store,15000.0,0.0,0.0
2015-01-13 16:00:00+00:00,6462.1,Store,15000.0,0.0,0.0
2015-01-13 17:00:00+00:00,6100.38,Store,15000.0,0.0,0.0
2015-01-13 18:00:00+00:00,6079.92,Store,15000.0,0.0,0.0
2015-01-13 19:00:00+00:00,5864.83,Store,15000.0,0.0,0.0
2015-01-13 20:00:00+00:00,5753.07,Store,15000.0,0.0,0.0
2015-01-13 21:00:00+00:00,6078.17,Store,15000.0,0.0,0.0
2015-01-13 22:00:00+00:00,6244.78,Store,15000.0,0.0,0.0
2015-01-13 23:00:00+00:00,6162.58,Store,15000.0,0.0,0.0
2015-01-14 00:00:00+00:00,6349.57,Store,15000.0,0.0,0.0
2015-01-14 01:00:00+00:00,6306.11,Store,15000.0,0.0,0.0
2015-01-14 02:00:00+00:00,6144.09,Store,15000.0,0.0,0.0
2015-01-14 03:00:00+00:00,5967.45,Store,15000.0,0.0,0.0
2015-01-14 04:00:00+00:00,5848.57,Store,15000.0,0.0,0.0
2015-01-14 05:00:00+00:00,5950.86,Store,15000.0,0.0,0.0
2015-01-14 06:00:00+00:00,6143.09,Store,15000.0,0.0,0.0
2015-01-14 07:00:00+00:00,6486.99,Store,15000.0,0.0,0.0
2015-01-14 08:00:00+00:00,6437.62,Store,15000.0,0.0,0.0
2015-01-14 09:00:00+00:00,6853.64,Store,15000.0,0.0,0.0
2015-01-14 10:00:00+00:00,7272.35,Store,15000.0,0.0,0.0
2015-01-14 11:00:00+00:00,7528.06,Store,15000.0,0.0,0.0
2015-01-14 12:00:00+00:00,7535.77,Store,15000.0,0.0,0.0
2015-01-14 13:00:00+00:00,7388.52,Store,15000.0,0.0,0.0
2015-01-14 14:00:00+00:00,7160.67,Store,15000.0,0.0,0.0
2015-01-14 15:00:00+00:00,6728.27,Store,15000.0,0.0,0.0
2015-01-14 16:00:00+00:00,6805.31,Store,15000.0,0.0,0.0
2015-01-14 17:00:00+00:00,6704.86,Store,15000.0,0.0,0.0
2015-01-14 18:00:00+00:00,7010.19,Store,15000.0,0.0,0.0
2015-01-14 19:00:00+00:00,6775.97,Store,15000.0,0.0,0.0
2015-01-14 20:00:00+00:00,6757.91,Store,15000.0,0.0,0.0
2015-01-14 21:00:00+00:00,7078.3,Store,15000.0,0.0,0.0
2015-01-14 22:00:00+00:00,6713.79,Store,15000.0,0.0,0.0
2015-01-14 23:00:00+00:00,6757.91,Store,15000.0,0.0,0.0
2015-01-15 00:00:00+00:00,6730.94,Store,15000.0,0.0,0.0
2015-01-15 01:00:00+00:00,6488.62,Store,15000.0,0.0,0.0
2015-01-15 02:00:00+00:00,6711.8,Store,15000.0,0.0,0.0
2015-01-15 03:00:00+00:00,6515.73,Store,15000.0,0.0,0.0
2015-01-15 04:00:00+00:00,6515.73,Store,15000.0,0.0,0.0
2015-01-15 05:00:00+00:00,6701.97,Store,15000.0,0.0,0.0
2015-01-15 06:00:00+00:00,6698.35,Store,15000.0,0.0,0.0
2015-01-15 07:00:00+00:00,6508.91,Store,15000.0,0.0,0.0
2015-01-15 08:00:00+00:00,6201.43,Store,15000.0,0.0,0.0
2015-01-15 09:00:00+00:00,5552.68,Store,15000.0,0.0,0.0
2015-01-15 10:00:00+00:00,5593.63,Store,15000.0,0.0,0.0
2015-01-15 11:00:00+00:00,6555.8,Store,15000.0,0.0,0.0
2015-01-15 12:00:00+00:00,7162.25,Store,15000.0,0.0,0.0
2015-01-15 13:00:00+00:00,7332.97,Store,15000.0,0.0,0.0
2015-01-15 14:00:00+00:00,7217.27,Store,15000.0,0.0,0.0
2015-01-15 15:00:00+00:00,7154.41,Store,15000.0,0.0,0.0
2015-01-15 16:00:00+00:00,7290.28,Store,15000.0,0.0,0.0
2015-01-15 17:00:00+00:00,6170.76,Store,15000.0,0.0,0.0
2015-01-15 18:00:00+00:00,6505.28,Store,15000.0,0.0,0.0
2015-01-15 19:00:00+00:00,7080.34,Store,15000.0,0.0,0.0
2015-01-15 20:00:00+00:00,7008.21,Store,15000.0,0.0,0.0
2015-01-15 21:00:00+00:00,7122.03,Store,15000.0,0.0,0.0
2015-01-15 22:00:00+00:00,7122.03,Store,15000.0,0.0,0.0
2015-01-15 23:00:00+00:00,7125.72,Store,15000.0,0.0,0.0
2015-01-16 00:00:00+00:00,7084.03,Store,15000.0,0.0,0.0
2015-01-16 01:00:00+00:00,7014.9,Store,15000.0,0.0,0.0
2015-01-16 02:00:00+00:00,6760.16,Store,15000.0,0.0,0.0
2015-01-16 03:00:00+00:00,6711.8,Store,15000.0,0.0,0.0
2015-01-16 04:00:00+00:00,6340.08,Store,15000.0,0.0,0.0
2015-01-16 05:00:00+00:00,6062.96,Store,15000.0,0.0,0.0
2015-01-16 06:00:00+00:00,5751.15,Store,15000.0,0.0,0.0
2015-01-16 07:00:00+00:00,5341.23,Discharge,14814.22,0.0,185.78
2015-01-16 08:00:00+00:00,4995.13,Discharge,14314.22,0.0,500.0
2015-01-16 09:00:00+00:00,4371.16,Discharge,13814.22,0.0,500.0
2015-01-16 10:00:00+00:00,4698.32,Discharge,13314.22,0.0,500.0
2015-01-16 11:00:00+00:00,5363.73,Discharge,13152.5,0.0,161.72
2015-01-16 12:00:00+00:00,5723.52,Store,13345.14,192.64,0.0
2015-01-16 13:00:00+00:00,6343.45,Store,13845.14,500.0,0.0
2015-01-16 14:00:00+00:00,5930.42,Store,14223.6,378.46,0.0
2015-01-16 15:00:00+00:00,5895.06,Store,14570.06,346.46,0.0
2015-01-16 16:00:00+00:00,5071.51,Discharge,14082.49,0.0,487.57
2015-01-16 17:00:00+00:00,4615.13,Discharge,13582.49,0.0,500.0
2015-01-16 18:00:00+00:00,4908.38,Discharge,13082.49,0.0,500.0
2015-01-16 19:00:00+00:00,4860.44,Discharge,12582.49,0.0,500.0
2015-01-16 20:00:00+00:00,4458.4,Discharge,12082.49,0.0,500.0
2015-01-16 21:00:00+00:00,4564.01,Discharge,11582.49,0.0,500.0
2015-01-16 22:00:00+00:00,4595.16,Discharge,11082.49,0.0,500.0
2015-01-16 23:00:00+00:00,4333.04,Discharge,10582.49,0.0,500.0
2015-01-17 00:00:00+00:00,4321.93,Discharge,10082.49,0.0,500.0
2015-01-17 01:00:00+00:00,4232.87,Discharge,9582.49,0.0,500.0
2015-01-17 02:00:00+00:00,4039.51,Discharge,9082.49,0.0,500.0
2015-01-17 03:00:00+00:00,3807.81,Discharge,8582.49,0.0,500.0
2015-01-17 04:00:00+00:00,3821.16,Discharge,8082.49,0.0,500.0
2015-01-17 05:00:00+00:00,3972.05,Discharge,7582.49,0.0,500.0
2015-01-17 06:00:00+00:00,4136.35,Discharge,7082.49,0.0,500.0
2015-01-17 07:00:00+00:00,4232.74,Discharge,6582.49,0.0,500.0
2015-01-17 08:00:00+00:00,4304.65,Discharge,6082.49,0.0,500.0
2015-01-17 09:00:00+00:00,4525.87,Discharge,5582.49,0.0,500.0
2015-01-17 10:00:00+00:00,5087.92,Discharge,5108.95,0.0,473.54
2015-01-17 11:00:00+00:00,5448.96,Discharge,5036.34,0.0,72.61
2015-01-17 12:00:00+00:00,5759.17,Store,5256.52,220.18,0.0
2015-01-17 13:00:00+00:00,5888.68,Store,5593.07,336.55,0.0
2015-01-17 14:00:00+00:00,5702.56,Store,5761.92,168.85,0.0
2015-01-17 15:00:00+00:00,4671.78,Discharge,5261.92,0.0,500.0
2015-01-17 16:00:00+00:00,3958.66,Discharge,4761.92,0.0,500.0
2015-01-17 17:00:00+00:00,3412.9,Discharge,4261.92,0.0,500.0
2015-01-17 18:00:00+00:00,3252.07,Discharge,3761.92,0.0,500.0
2015-01-17 19:00:00+00:00,3042.13,Discharge,3261.92,0.0,500.0
2015-01-17 20:00:00+00:00,2826.97,Discharge,2761.92,0.0,500.0
2015-01-17 21:00:00+00:00,2449.08,Discharge,2261.92,0.0,500.0
2015-01-17 22:00:00+00:00,2204.12,Discharge,1761.92,0.0,500.0
2015-01-17 23:00:00+00:00,1809.76,Discharge,1261.92,0.0,500.0
2015-01-18 00:00:00+00:00,1759.21,Discharge,761.92,0.0,500.0
2015-01-18 01:00:00+00:00,1972.25,Discharge,261.92,0.0,500.0
2015-01-18 02:00:00+00:00,1972.25,Discharge,0.0,0.0,261.92
2015-01-18 03:00:00+00:00,2157.65,Discharge,0.0,0.0,0.0
2015-01-18 04:00:00+00:00,1741.04,Discharge,0.0,0.0,0.0
2015-01-18 05:00:00+00:00,1814.03,Discharge,0.0,0.0,0.0
2015-01-18 06:00:00+00:00,2066.0,Discharge,0.0,0.0,0.0
2015-01-18 07:00:00+00:00,2367.4,Discharge,0.0,0.0,0.0
2015-01-18 08:00:00+00:00,2476.65,Discharge,0.0,0.0,0.0
2015-01-18 09:00:00+00:00,2468.56,Discharge,0.0,0.0,0.0
2015-01-18 10:00:00+00:00,3156.81,Discharge,0.0,0.0,0.0
