actual,xgboost_predicted,naive_predicted
1096.0,1201.0316,1536.0
1016.0,1124.8892,1390.0
925.0,1057.2852,1185.0
803.0,988.2344,1020.0
942.0,1063.9822,860.0
795.0,967.77045,740.0
684.0,882.7265,651.0
649.0,867.2566,519.0
758.0,932.1073,481.0
651.0,867.2566,491.0
707.0,901.55743,489.0
641.0,855.6259,523.0
541.0,793.32904,484.0
552.0,793.32904,486.0
653.0,867.2566,503.0
742.0,929.2532,479.0
952.0,1082.0585,478.0
1138.0,1212.3308,539.0
1518.0,1493.4808,552.0
1717.0,1645.6958,568.0
1931.0,1803.8168,570.0
2310.0,2057.5427,569.0
2767.0,2402.0537,785.0
3190.0,2748.0942,1040.0
3252.0,2797.5994,1096.0
3326.0,2884.255,1016.0
3186.0,2748.0942,925.0
3368.0,2898.7607,803.0
3540.0,3036.7188,942.0
3991.0,3390.2466,795.0
4044.0,3399.6077,684.0
4028.0,3399.6077,649.0
3911.0,3322.2886,758.0
3507.0,3014.3987,651.0
3355.0,2898.7607,707.0
3016.0,2601.947,641.0
2779.0,2402.0537,541.0
2551.0,2241.6672,552.0
2351.0,2088.7952,653.0
2146.0,1965.354,742.0
1759.0,1669.4358,952.0
1271.0,1311.9408,1138.0
1283.0,1346.7571,1518.0
1195.0,1272.2028,1717.0
935.0,1063.9822,1931.0
871.0,1019.715,2310.0
625.0,850.40393,2767.0
598.0,827.44366,3190.0
571.0,814.95624,3252.0
575.0,814.95624,3326.0
595.0,827.44366,3186.0
764.0,960.72107,3368.0
694.0,901.55743,3540.0
462.0,739.1709,3991.0
563.0,803.38715,4044.0
643.0,855.6259,4028.0
820.0,988.2344,3911.0
1039.0,1151.3615,3507.0
1144.0,1226.1647,3355.0
1425.0,1184.2701,3016.0
1330.0,1116.8253,2779.0
1157.0,978.93365,2551.0
1052.0,912.41956,2351.0
982.0,850.0221,2146.0
863.0,772.4838,1759.0
849.0,762.72424,1271.0
686.0,635.49536,1283.0
766.0,713.49005,1195.0
738.0,682.02203,935.0
758.0,684.87616,871.0
880.0,772.4838,625.0
845.0,762.72424,598.0
878.0,772.4838,571.0
715.0,654.32635,575.0
653.0,620.0255,595.0
661.0,620.0255,764.0
475.0,496.17575,694.0
408.0,468.21332,462.0
366.0,427.0113,563.0
342.0,419.72183,643.0
309.0,395.3665,820.0
330.0,414.0112,1039.0
357.0,423.394,1144.0
391.0,448.80487,1425.0
380.0,436.1908,1330.0
321.0,414.0112,1157.0
352.0,423.394,1052.0
321.0,414.0112,982.0
303.0,395.3665,863.0
319.0,395.3665,849.0
273.0,368.36526,686.0
283.0,368.36526,766.0
261.0,368.36526,738.0
230.0,340.1102,758.0
236.0,340.1102,880.0
261.0,368.36526,845.0
326.0,414.0112,878.0
383.0,436.1908,715.0
392.0,448.80487,653.0
449.0,475.49802,661.0
770.0,713.49005,475.0
1036.0,904.13055,408.0
1246.0,1053.2107,366.0
1468.0,1216.4669,342.0
1700.0,1390.4875,309.0
1862.0,1489.8344,330.0
2074.0,1642.6188,357.0
2854.0,2226.9504,391.0
2373.0,1852.1073,380.0
3408.0,2688.653,321.0
3830.0,3012.4321,352.0
3953.0,3075.0571,321.0
3847.0,3036.2344,303.0
3988.0,3143.0159,319.0
4216.0,3282.5466,273.0
4184.0,3282.5466,283.0
4436.0,3535.834,261.0
4667.0,3716.3547,230.0
4561.0,3658.2922,236.0
4580.0,3658.2922,261.0
4838.0,3843.4463,326.0
4900.0,3843.4463,383.0
4795.0,3777.8674,392.0
4712.0,3745.083,449.0
4913.0,3879.6443,770.0
4702.0,3745.083,1036.0
4571.0,3658.2922,1246.0
4596.0,3678.8472,1468.0
4610.0,3678.8472,1700.0
4649.0,3705.8364,1862.0
4496.0,3574.1,2074.0
4214.0,3406.3154,2854.0
4325.0,3462.5527,2373.0
4242.0,3406.3154,3408.0
4281.0,3406.3154,3830.0
4325.0,3462.5527,3953.0
4326.0,3494.901,3847.0
4533.0,3632.924,3988.0
2539.0,2107.8638,4216.0
4621.0,3705.8364,4184.0
4851.0,3843.4463,4436.0
4617.0,3678.8472,4667.0
4228.0,3406.3154,4561.0
4232.0,3406.3154,4580.0
4112.0,3300.7742,4838.0
3708.0,3022.528,4900.0
3790.0,3099.845,4795.0
3743.0,3058.889,4712.0
4195.0,3406.3154,4913.0
4551.0,3632.924,4702.0
4427.0,3504.0442,4571.0
4530.0,3632.924,4596.0
4480.0,3574.1,4610.0
4546.0,3632.924,4649.0
4605.0,3678.8472,4496.0
