mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__colsample_bytree,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__reg_alpha,param_xgb__reg_lambda,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.0529650688171386,0.37746477753331575,0.026233911514282227,0.0038190126358785873,0.8,0.01,3,200,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-336011.3550425107,-134728.897591464,-78345.3910262167,-77338.24088184521,-509870.68932194996,-227258.91477279732,170240.86376223373,29,-68400.1556207682,-62977.03814450247,-85990.9409324691,-82695.54939306749,-167434.56599573334,-93499.65001730811,37950.218860122885
3.1627198696136474,0.5984201817764456,0.02909822463989258,0.004055965099210011,0.8,0.01,3,200,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-340359.92987372837,-135484.65289693425,-78292.12251057684,-77405.78185838801,-510172.73356183997,-228343.0441402935,170819.07011821112,31,-68631.84640652243,-63163.15999636978,-86166.89853121254,-82814.8794818416,-167589.35724420028,-93673.22833202934,37936.204129505095
3.2167548656463625,0.4354445617077596,0.02841014862060547,0.003267497132135857,0.8,0.01,3,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-336013.9637822303,-134729.0882381905,-78345.63945832089,-77338.40812502053,-509871.06444845465,-227259.63281044335,170241.22797001788,30,-68400.98675196558,-62977.370784860286,-85991.24415035611,-82695.73149474365,-167434.75236138765,-93500.01710866267,37950.10566338754
3.0039005279541016,0.5252311307605791,0.02697296142578125,0.004009048459728943,0.8,0.01,3,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-340362.29934035684,-135485.63203006287,-78292.31849905782,-77405.95106562867,-510173.2712283801,-228343.89443269727,170819.38751065993,32,-68632.70592282093,-63163.519710294764,-86167.16122460432,-82815.11132124564,-167589.61975295757,-93673.62358638465,37936.111427137585
3.225269603729248,0.46558937592497684,0.03690705299377441,0.0025895280231299023,0.8,0.01,3,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-211922.4644864511,-90816.03850676898,-37981.078871722806,-31355.585957452924,-339233.8332878366,-142261.8002220465,117874.43621255773,18,-24310.360904910107,-19556.218669113998,-29385.206716148026,-29479.71290416993,-71355.90541362362,-34817.48092159313,18635.254392654315
3.161057138442993,0.5205421681219716,0.03238534927368164,0.0048282986380218575,0.8,0.01,3,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-215418.1003584032,-91113.07323774481,-37861.55797365382,-31357.07218165065,-339494.8037912689,-143048.9215085443,118376.57344452168,19,-24584.139338725035,-19696.236136006315,-29445.810415186294,-29544.539407149518,-71445.58677220387,-34943.26241385421,18609.51967862688
3.208309030532837,0.6542340902037644,0.03260188102722168,0.0035596759834154944,0.8,0.01,3,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-211865.1996551485,-90815.10543426737,-37981.143126435774,-31355.677208846264,-339233.47647708,-142250.12038035557,117867.60347777206,17,-24312.1683633275,-19556.437352495548,-29385.412471727785,-29479.8480805133,-71355.75099869621,-34817.923453352065,18634.934472667723
3.251727485656738,0.459598054968567,0.03245940208435059,0.004344954829216445,0.8,0.01,3,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-215445.7783769204,-91112.90955208451,-37861.66801731648,-31357.14367367984,-339495.71491259895,-143054.64290652005,118380.24178921546,20,-24585.264717199803,-19696.45191757145,-29446.013240795102,-29544.68821562497,-71445.82022544033,-34943.64766332633,18609.429999245236
3.156825828552246,0.4240322791718011,0.03828153610229492,0.005688030513446461,0.8,0.01,5,200,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-293608.63685767935,-122674.2422280678,-124641.16478216066,-73984.42266107305,-500464.4006059665,-223074.57342698946,157427.7013896373,25,-52457.76723846286,-47015.81194857778,-71153.73598226148,-68688.21988016542,-162867.5977795937,-80436.62656581224,42234.65295565704
3.332272005081177,0.583461457448431,0.03930954933166504,0.004724785128206881,0.8,0.01,5,200,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-310335.77441797085,-124753.16914211794,-124401.91326201118,-73965.25957791002,-501558.495512455,-227002.92238249304,159202.78409125688,27,-53496.118095926926,-47587.98014168557,-71774.25960184961,-69176.20221529253,-163306.58778111445,-81068.22956717382,42123.85116903351
