actual,xgboost_predicted,naive_predicted
3163.0,3112.4143,1779.0
3057.0,3030.0583,1872.0
3121.0,3076.18,1961.0
3601.0,3400.9888,2022.0
3628.0,3412.8596,2051.0
3606.0,3400.9888,2319.0
3616.0,3412.8596,2585.0
3557.0,3386.1196,3072.0
3568.0,3399.4768,3171.0
3450.0,3290.8552,3482.0
3409.0,3291.71,4193.0
3503.0,3343.5095,4541.0
3501.0,3343.5095,4467.0
3357.0,3266.0972,3830.0
3060.0,3030.0583,4140.0
2856.0,2896.2974,3813.0
2646.0,2728.1904,4256.0
2603.0,2682.8284,4591.0
2601.0,2682.8284,4989.0
2703.0,2778.829,4665.0
3242.0,3159.7124,4276.0
3678.0,3471.856,3889.0
4040.0,3757.994,3566.0
4571.0,4138.9453,3189.0
5211.0,4575.1753,3163.0
5673.0,4855.8965,3057.0
6122.0,5178.604,3121.0
6003.0,5145.423,3601.0
5870.0,5051.658,3628.0
5826.0,4988.3457,3606.0
5702.0,4853.334,3616.0
5365.0,4735.559,3557.0
5270.0,4616.4536,3568.0
5160.0,4571.8213,3450.0
5017.0,4438.786,3409.0
4937.0,4390.3374,3503.0
5054.0,4454.4395,3501.0
4959.0,4393.285,3357.0
4936.0,4390.3374,3060.0
5224.0,4574.3647,2856.0
5082.0,4494.8164,2646.0
4956.0,4393.285,2603.0
4888.0,4349.8843,2601.0
5314.0,4644.054,2703.0
3996.0,3747.0361,3242.0
5972.0,5145.423,3678.0
6083.0,5178.604,4040.0
5837.0,5051.658,4571.0
5390.0,4735.559,5211.0
4973.0,4437.7065,5673.0
4635.0,4162.494,6122.0
3972.0,3713.311,6003.0
3729.0,3531.5347,5870.0
3680.0,3471.856,5826.0
3554.0,3386.1196,5702.0
3250.0,3159.7124,5365.0
2930.0,2927.4644,5270.0
2742.0,2797.3289,5160.0
2560.0,2660.281,5017.0
2353.0,2478.717,4937.0
2145.0,2356.4314,5054.0
1865.0,2142.3782,4959.0
1773.0,2092.759,4936.0
1745.0,2053.6636,5224.0
1722.0,2038.7957,5082.0
1563.0,1927.6055,4956.0
1580.0,1957.392,4888.0
1671.0,2017.2502,5314.0
1831.0,2133.3792,3996.0
1901.0,2184.9553,5972.0
1958.0,2223.8538,6083.0
2013.0,2258.4583,5837.0
2092.0,2310.7668,5390.0
2186.0,2358.821,4973.0
2279.0,2445.541,4635.0
2371.0,2516.932,3972.0
2562.0,2660.281,3729.0
2798.0,2860.1465,3680.0
2924.0,2927.4644,3554.0
3116.0,3076.18,3250.0
3140.0,3084.1882,2930.0
3143.0,3084.1882,2742.0
3041.0,2983.7402,2560.0
2906.0,2927.6494,2353.0
2947.0,2942.2546,2145.0
2977.0,2967.4382,1865.0
3005.0,2981.7087,1773.0
2924.0,2927.4644,1745.0
2865.0,2896.2974,1722.0
2920.0,2927.6494,1563.0
3008.0,2981.7087,1580.0
3071.0,3030.0583,1671.0
3025.0,2983.7402,1831.0
3084.0,3035.9255,1901.0
3116.0,3076.18,1958.0
3066.0,3030.0583,2013.0
3033.0,2983.7402,2092.0
3063.0,3030.0583,2186.0
2987.0,2967.4382,2279.0
2947.0,2942.2546,2371.0
2906.0,2927.6494,2562.0
2987.0,2967.4382,2798.0
3121.0,3084.1882,2924.0
3261.0,3199.487,3116.0
3307.0,3223.554,3140.0
3423.0,3291.71,3143.0
3402.0,3286.8967,3041.0
3445.0,3290.8552,2906.0
3386.0,3286.8967,2947.0
3208.0,3136.4167,2977.0
3101.0,3076.18,3005.0
3026.0,2983.7402,2924.0
2936.0,2927.4644,2865.0
2755.0,2796.3662,2920.0
2717.0,2778.829,3008.0
1907.0,2184.9553,3071.0
2771.0,2796.3662,3025.0
2060.0,2304.1892,3084.0
2854.0,2896.2974,3116.0
2876.0,2903.902,3066.0
1374.0,1821.1399,3033.0
3042.0,2983.7402,3063.0
2955.0,2942.2546,2987.0
2884.0,2903.902,2947.0
2705.0,2778.829,2906.0
2616.0,2702.7761,2987.0
2708.0,2778.829,3121.0
2733.0,2797.3289,3261.0
2968.0,2942.2546,3307.0
3164.0,3112.4143,3423.0
3197.0,3134.7424,3402.0
3194.0,3134.7424,3445.0
3199.0,3134.7424,3386.0
3185.0,3134.7424,3208.0
3193.0,3134.7424,3101.0
3136.0,3084.1882,3026.0
3190.0,3134.7424,2936.0
3244.0,3159.7124,2755.0
3349.0,3238.7295,2717.0
3419.0,3291.71,1907.0
3519.0,3372.583,2771.0
3465.0,3331.3853,2060.0
3376.0,3266.0972,2854.0
2470.0,2591.5085,2876.0
3034.0,2983.7402,1374.0
2892.0,2927.6494,3042.0
2735.0,2797.3289,2955.0
2676.0,2765.6777,2884.0
2375.0,2516.932,2705.0
2252.0,2436.381,2616.0
2219.0,2416.8691,2708.0
2151.0,2356.4314,2733.0
1982.0,2247.0283,2968.0
1820.0,2115.1519,3164.0
1698.0,2020.7157,3197.0
1606.0,1965.1895,3194.0
1464.0,1885.9071,3199.0
1312.0,1763.9037,3185.0
1294.0,1744.6743,3193.0
1246.0,1740.947,3136.0
1103.0,1628.2164,3190.0
1019.0,1574.675,3244.0
984.0,1569.2958,3349.0
1159.0,1655.7305,3419.0
1174.0,1663.1432,3519.0
1156.0,1661.3501,3465.0
1191.0,1704.8989,3376.0
1137.0,1661.3501,2470.0
1085.0,1616.1775,3034.0
1022.0,1574.675,2892.0
971.0,1539.824,2735.0
948.0,1518.8932,2676.0
885.0,1487.6155,2375.0
896.0,1487.6155,2252.0
939.0,1518.5651,2219.0
985.0,1569.2958,2151.0
1013.0,1574.675,1982.0
1037.0,1593.3939,1820.0
1022.0,1574.675,1698.0
1036.0,1593.3939,1606.0
939.0,1518.5651,1464.0
963.0,1539.824,1312.0
977.0,1569.2958,1294.0
974.0,1539.824,1246.0
940.0,1518.5651,1103.0
863.0,1478.3834,1019.0
861.0,1478.3834,984.0
941.0,1518.5651,1159.0
945.0,1518.8932,1174.0
907.0,1489.6244,1156.0
856.0,1478.3834,1191.0
779.0,1408.384,1137.0
773.0,1408.384,1085.0
765.0,1397.182,1022.0
743.0,1396.553,971.0
727.0,1381.609,948.0
698.0,1359.0056,885.0
696.0,1359.0056,896.0
698.0,1359.0056,939.0
659.0,1341.993,985.0
656.0,1341.993,1013.0
705.0,1359.0056,1037.0
757.0,1397.182,1022.0
828.0,1459.3053,1036.0
959.0,1518.8932,939.0
1014.0,1574.675,963.0
997.0,1568.9723,977.0
1180.0,1663.1432,974.0
1407.0,1857.516,940.0
1613.0,1976.8713,863.0
1841.0,2133.3792,861.0
2157.0,2356.4314,941.0
2427.0,2563.2869,945.0
2744.0,2797.3289,907.0
2886.0,2903.902,856.0
3085.0,3035.9255,779.0
3358.0,3266.0972,773.0
3480.0,3343.5095,765.0
3565.0,3386.1196,743.0
3486.0,3343.5095,727.0
3209.0,3136.4167,698.0
3207.0,3136.4167,696.0
3273.0,3199.487,698.0
3482.0,3343.5095,659.0
3432.0,3290.8552,656.0
3449.0,3290.8552,705.0
3408.0,3291.71,757.0
3391.0,3286.8967,828.0
3262.0,3199.487,959.0
3280.0,3199.487,1014.0
3533.0,3374.0874,997.0
3663.0,3457.6938,1180.0
3686.0,3471.856,1407.0
4014.0,3747.0361,1613.0
4792.0,4295.6743,1841.0
4883.0,4349.8843,2157.0
4863.0,4321.398,2427.0
5124.0,4544.8516,2744.0
5176.0,4571.8213,2886.0
4903.0,4349.8843,3085.0
4838.0,4321.398,3358.0
4815.0,4299.9697,3480.0
4961.0,4393.285,3565.0
4709.0,4212.01,3486.0
4226.0,3851.9414,3209.0
4160.0,3820.187,3207.0
4493.0,4050.9414,3273.0
4504.0,4057.7424,3482.0
4356.0,3947.4875,3432.0
4250.0,3883.7332,3449.0
4331.0,3932.1714,3408.0
4367.0,3960.8088,3391.0
4230.0,3883.7332,3262.0
4320.0,3932.1714,3280.0
4307.0,3928.1724,3533.0
4192.0,3824.7507,3663.0
4193.0,3824.7507,3686.0
4477.0,4050.9414,4014.0
5032.0,4438.786,4792.0
5525.0,4763.085,4883.0
5790.0,4988.3457,4863.0
5599.0,4843.3296,5124.0
5391.0,4735.559,5176.0
5259.0,4616.4536,4903.0
5485.0,4775.237,4838.0
5431.0,4724.72,4815.0
5517.0,4763.085,4961.0
5377.0,4735.559,4709.0
5060.0,4454.4395,4226.0
4775.0,4295.6743,4160.0
4799.0,4295.6743,4493.0
4699.0,4212.01,4504.0
4456.0,4026.1694,4356.0
4042.0,3757.994,4250.0
3733.0,3531.5347,4331.0
3698.0,3524.451,4367.0
3762.0,3552.8132,4230.0
4017.0,3747.0361,4320.0
3862.0,3644.6963,4307.0
4146.0,3820.187,4192.0
4700.0,4212.01,4193.0
5524.0,4763.085,4477.0
5792.0,4988.3457,5032.0
5923.0,5124.753,5525.0
5930.0,5124.753,5790.0
5886.0,5071.201,5599.0
5762.0,4956.6562,5391.0
5635.0,4855.8965,5259.0
5620.0,4843.3296,5485.0
5675.0,4853.334,5431.0
5844.0,5051.658,5517.0
5720.0,4853.334,5377.0
5211.0,4575.1753,5060.0
5072.0,4454.4395,4775.0
4750.0,4249.461,4799.0
4482.0,4050.9414,4699.0
3915.0,3662.0442,4456.0
3672.0,3471.856,4042.0
3629.0,3412.8596,3733.0
3359.0,3266.0972,3698.0
3123.0,3084.1882,3762.0
3022.0,2983.7402,4017.0
3010.0,2981.7087,3862.0
2779.0,2827.9224,4146.0
2626.0,2728.1904,4700.0
2539.0,2654.2124,5524.0
2726.0,2797.3289,5792.0
2894.0,2927.6494,5923.0
3114.0,3076.18,5930.0
3273.0,3199.487,5886.0
3302.0,3223.554,5762.0
3265.0,3199.487,5635.0
3292.0,3205.131,5620.0
3072.0,3030.0583,5675.0
2954.0,2942.2546,5844.0
2975.0,2967.4382,5720.0
3025.0,2983.7402,5211.0
3024.0,2983.7402,5072.0
3049.0,3030.0583,4750.0
3051.0,3030.0583,4482.0
2854.0,2896.2974,3915.0
2631.0,2728.1904,3672.0
2587.0,2682.8284,3629.0
2541.0,2654.2124,3359.0
2376.0,2516.932,3123.0
2153.0,2356.4314,3022.0
2052.0,2271.2212,3010.0
2191.0,2391.8586,2779.0
2213.0,2416.8691,2626.0
2186.0,2358.821,2539.0
2189.0,2391.8586,2726.0
2148.0,2356.4314,2894.0
2234.0,2432.366,3114.0
2359.0,2516.932,3273.0
2416.0,2559.9182,3302.0
2430.0,2563.2869,3265.0
2509.0,2617.9836,3292.0
2544.0,2654.2124,3072.0
2554.0,2654.2124,2954.0
2504.0,2617.9836,2975.0
2399.0,2537.6829,3025.0
2596.0,2682.8284,3024.0
2856.0,2896.2974,3049.0
2967.0,2942.2546,3051.0
2779.0,2827.9224,2854.0
2718.0,2778.829,2631.0
2817.0,2877.1208,2587.0
2696.0,2765.6777,2541.0
2537.0,2622.5164,2376.0
2384.0,2537.6829,2153.0
2263.0,2436.381,2052.0
2446.0,2576.285,2191.0
2514.0,2617.9836,2213.0
2412.0,2559.9182,2186.0
2445.0,2576.285,2189.0
2575.0,2660.281,2148.0
2930.0,2927.4644,2234.0
3390.0,3286.8967,2359.0
3580.0,3399.4768,2416.0
3593.0,3399.4768,2430.0
3539.0,3374.0874,2509.0
3294.0,3205.131,2544.0
3043.0,2983.7402,2554.0
2630.0,2728.1904,2504.0
2427.0,2563.2869,2399.0
2463.0,2576.285,2596.0
2607.0,2702.7761,2856.0
2689.0,2765.6777,2967.0
2737.0,2797.3289,2779.0
2691.0,2765.6777,2718.0
2633.0,2728.1904,2817.0
2580.0,2682.8284,2696.0
2470.0,2591.5085,2537.0
2308.0,2452.3262,2384.0
2197.0,2391.8586,2263.0
2016.0,2258.4583,2446.0
1956.0,2223.8538,2514.0
1827.0,2115.1519,2412.0
1876.0,2169.3428,2445.0
2117.0,2320.3213,2575.0
2283.0,2445.541,2930.0
2505.0,2617.9836,3390.0
2709.0,2778.829,3580.0
2659.0,2742.3352,3593.0
2638.0,2728.1904,3539.0
2526.0,2622.5164,3294.0
2149.0,2356.4314,3043.0
1867.0,2142.3782,2630.0
1711.0,2026.8408,2427.0
1777.0,2092.759,2463.0
1845.0,2133.3792,2607.0
1879.0,2169.3428,2689.0
1789.0,2097.3064,2737.0
1735.0,2038.7957,2691.0
1659.0,2007.5665,2633.0
1614.0,1976.8713,2580.0
1505.0,1890.5085,2470.0
1503.0,1890.5085,2308.0
1409.0,1857.516,2197.0
1452.0,1874.7504,2016.0
1376.0,1821.1399,1956.0
1187.0,1704.8989,1827.0
1079.0,1616.1775,1876.0
1009.0,1574.675,2117.0
1010.0,1574.675,2283.0
1044.0,1614.3153,2505.0
1086.0,1625.539,2709.0
1047.0,1614.3153,2659.0
1024.0,1593.3939,2638.0
983.0,1569.2958,2526.0
880.0,1485.0717,2149.0
809.0,1444.0286,1867.0
730.0,1381.609,1711.0
710.0,1359.0056,1777.0
715.0,1381.609,1845.0
658.0,1341.993,1879.0
753.0,1397.182,1789.0
908.0,1489.6244,1735.0
1027.0,1593.3939,1659.0
1194.0,1704.8989,1614.0
1344.0,1793.7584,1505.0
1436.0,1862.6156,1503.0
1532.0,1917.3009,1409.0
1610.0,1965.1895,1452.0
1601.0,1965.1895,1376.0
1514.0,1895.0432,1187.0
1362.0,1821.1399,1079.0
1602.0,1965.1895,1009.0
2139.0,2346.1274,1010.0
2911.0,2927.6494,1044.0
3499.0,3343.5095,1086.0
3799.0,3553.845,1047.0
4065.0,3777.0144,1024.0
4114.0,3805.0977,983.0
4079.0,3777.0144,880.0
3825.0,3586.0916,809.0
3324.0,3223.554,730.0
3060.0,3030.0583,710.0
3120.0,3076.18,715.0
3348.0,3238.7295,658.0
3493.0,3343.5095,753.0
3586.0,3399.4768,908.0
3642.0,3457.6938,1027.0
3325.0,3223.554,1194.0
2944.0,2942.2546,1344.0
2829.0,2877.1208,1436.0
2745.0,2797.3289,1532.0
2671.0,2742.3352,1610.0
2576.0,2660.281,1601.0
2621.0,2702.7761,1514.0
2766.0,2796.3662,1362.0
3195.0,3134.7424,1602.0
3866.0,3644.6963,2139.0
4261.0,3906.542,2911.0
4154.0,3820.187,3499.0
3821.0,3586.0916,3799.0
3680.0,3471.856,4065.0
3427.0,3291.71,4114.0
3617.0,3412.8596,4079.0
3323.0,3223.554,3825.0
2727.0,2797.3289,3324.0
2547.0,2654.2124,3060.0
2832.0,2877.1208,3120.0
2835.0,2877.1208,3348.0
2656.0,2742.3352,3493.0
2706.0,2778.829,3586.0
2648.0,2742.3352,3642.0
2581.0,2682.8284,3325.0
2418.0,2559.9182,2944.0
2317.0,2472.7441,2829.0
2351.0,2478.717,2745.0
2416.0,2559.9182,2671.0
2556.0,2660.281,2576.0
2522.0,2622.5164,2621.0
2603.0,2682.8284,2766.0
2991.0,2967.4382,3195.0
2509.0,2617.9836,3866.0
2835.0,2877.1208,4261.0
4125.0,3805.0977,4154.0
3907.0,3649.2844,3821.0
3831.0,3586.0916,3680.0
3890.0,3649.2844,3427.0
3872.0,3644.6963,3617.0
3836.0,3603.8293,3323.0
3530.0,3374.0874,2727.0
3491.0,3343.5095,2547.0
3500.0,3343.5095,2832.0
3513.0,3372.583,2835.0
3533.0,3374.0874,2656.0
3264.0,3159.7124,2706.0
3170.0,3112.4143,2648.0
2905.0,2927.6494,2581.0
2719.0,2778.829,2418.0
2677.0,2742.3352,2317.0
2780.0,2827.9224,2351.0
3025.0,2981.7087,2416.0
3441.0,3290.8552,2556.0
3824.0,3586.0916,2522.0
4033.0,3747.0361,2603.0
4318.0,3928.1724,2991.0
4361.0,3947.4875,2509.0
4453.0,4015.4167,2835.0
4466.0,4026.1694,4125.0
4662.0,4212.9116,3907.0
4409.0,4012.8887,3831.0
4561.0,4070.0544,3890.0
4746.0,4236.107,3872.0
4379.0,3960.8088,3836.0
3953.0,3698.4077,3530.0
3784.0,3552.8132,3491.0
3775.0,3552.8132,3500.0
3590.0,3399.4768,3513.0
3433.0,3291.71,3533.0
3071.0,3030.0583,3264.0
2917.0,2927.6494,3170.0
2788.0,2827.9224,2905.0
2583.0,2660.281,2719.0
2373.0,2516.932,2677.0
2352.0,2478.717,2780.0
2325.0,2472.7441,3025.0
2181.0,2358.821,3441.0
2197.0,2391.8586,3824.0
2428.0,2563.2869,4033.0
2881.0,2903.902,4318.0
3386.0,3266.0972,4361.0
3942.0,3662.0442,4453.0
4126.0,3805.0977,4466.0
4161.0,3820.187,4662.0
3977.0,3713.311,4409.0
3797.0,3553.845,4561.0
3763.0,3536.111,4746.0
3468.0,3290.8552,4379.0
2659.0,2742.3352,3953.0
2491.0,2591.5085,3784.0
2372.0,2516.932,3775.0
2408.0,2537.6829,3590.0
2507.0,2617.9836,3433.0
2601.0,2682.8284,3071.0
2980.0,2967.4382,2917.0
3077.0,3030.0583,2788.0
3153.0,3084.1882,2583.0
3161.0,3112.4143,2373.0
3450.0,3290.8552,2352.0
3574.0,3386.1196,2325.0
3797.0,3553.845,2181.0
4179.0,3820.187,2197.0
4333.0,3932.1714,2428.0
4454.0,4015.4167,2881.0
4753.0,4236.107,3386.0
4604.0,4130.328,3942.0
4897.0,4349.8843,4126.0
4965.0,4393.285,4161.0
4936.0,4390.3374,3977.0
4704.0,4212.01,3797.0
4463.0,4026.1694,3763.0
4279.0,3906.542,3468.0
4035.0,3747.0361,2659.0
4048.0,3757.994,2491.0
4098.0,3784.4102,2372.0
4041.0,3757.994,2408.0
3878.0,3644.6963,2507.0
3208.0,3134.7424,2601.0
2637.0,2728.1904,2980.0
2252.0,2432.366,3077.0
2437.0,2563.2869,3153.0
2297.0,2445.541,3161.0
2279.0,2436.381,3450.0
2237.0,2416.8691,3574.0
2051.0,2271.2212,3797.0
2083.0,2310.7668,4179.0
2221.0,2416.8691,4333.0
2490.0,2591.5085,4454.0
2717.0,2778.829,4753.0
2809.0,2860.1465,4604.0
2851.0,2896.2974,4897.0
3312.0,3223.554,4965.0
4065.0,3777.0144,4936.0
4109.0,3784.4102,4704.0
4067.0,3777.0144,4463.0
4059.0,3757.994,4279.0
4020.0,3747.0361,4035.0
3800.0,3553.845,4048.0
3239.0,3159.7124,4098.0
3031.0,2983.7402,4041.0
2990.0,2967.4382,3878.0
2875.0,2903.902,3208.0
2677.0,2742.3352,2637.0
2449.0,2563.2869,2252.0
2149.0,2346.1274,2437.0
1988.0,2247.0283,2297.0
1770.0,2092.759,2279.0
1510.0,1890.5085,2237.0
1318.0,1763.9037,2051.0
1220.0,1705.7491,2083.0
1135.0,1661.3501,2221.0
1099.0,1625.539,2490.0
1082.0,1616.1775,2717.0
1071.0,1615.1342,2809.0
1117.0,1628.2164,2851.0
1011.0,1574.675,3312.0
992.0,1569.2958,4065.0
968.0,1539.824,4109.0
987.0,1569.2958,4067.0
984.0,1569.2958,4059.0
1007.0,1568.9723,4020.0
922.0,1494.6617,3800.0
829.0,1459.3053,3239.0
730.0,1381.609,3031.0
676.0,1341.993,2990.0
618.0,1320.2301,2875.0
603.0,1320.2301,2677.0
650.0,1339.733,2449.0
626.0,1335.4896,2149.0
620.0,1335.4896,1988.0
635.0,1335.4896,1770.0
654.0,1339.733,1510.0
641.0,1339.733,1318.0
662.0,1341.993,1220.0
756.0,1397.182,1135.0
822.0,1459.3053,1099.0
965.0,1539.824,1082.0
1138.0,1661.3501,1071.0
922.0,1494.6617,1117.0
1371.0,1821.1399,1011.0
1449.0,1862.6156,992.0
1525.0,1895.0432,968.0
1469.0,1885.9071,987.0
1372.0,1821.1399,984.0
1198.0,1704.8989,1007.0
997.0,1568.9723,922.0
1052.0,1614.3153,829.0
1106.0,1628.2164,730.0
1146.0,1661.3501,676.0
1186.0,1663.1432,618.0
1291.0,1744.6743,603.0
1450.0,1874.7504,650.0
1443.0,1862.6156,626.0
1457.0,1874.7504,620.0
1464.0,1874.7504,635.0
1479.0,1885.9071,654.0
1430.0,1857.5585,641.0
1355.0,1805.125,662.0
1257.0,1741.4126,756.0
1307.0,1763.9037,822.0
1356.0,1805.125,965.0
1321.0,1763.9037,1138.0
1316.0,1763.9037,922.0
1327.0,1774.1545,1371.0
1281.0,1746.3431,1449.0
1262.0,1741.4126,1525.0
1098.0,1625.539,1469.0
928.0,1494.6617,1372.0
794.0,1427.5057,1198.0
708.0,1359.0056,997.0
657.0,1341.993,1052.0
635.0,1335.4896,1106.0
628.0,1335.4896,1146.0
585.0,1309.4387,1186.0
518.0,1287.4159,1291.0
475.0,1274.6372,1450.0
466.0,1274.6372,1443.0
460.0,1274.6372,1457.0
418.0,1248.7124,1464.0
307.0,1248.1603,1479.0
334.0,1242.9481,1430.0
306.0,1248.1603,1355.0
300.0,1248.1603,1257.0
326.0,1248.1603,1307.0
350.0,1242.9481,1356.0
396.0,1242.7675,1321.0
467.0,1274.6372,1316.0
516.0,1287.4159,1327.0
579.0,1310.6638,1281.0
635.0,1335.4896,1262.0
769.0,1408.384,1098.0
954.0,1518.8932,928.0
945.0,1518.5651,794.0
944.0,1518.5651,708.0
1000.0,1568.9723,657.0
1101.0,1625.539,635.0
1164.0,1655.7305,628.0
1241.0,1740.947,585.0
1246.0,1740.947,518.0
1241.0,1740.947,475.0
1208.0,1705.7491,466.0
1239.0,1718.0201,460.0
1277.0,1746.3431,418.0
1350.0,1793.7584,307.0
1391.0,1824.9454,334.0
1474.0,1885.9071,306.0
1254.0,1740.947,300.0
1031.0,1593.3939,326.0
1084.0,1616.1775,350.0
1128.0,1631.2064,396.0
1155.0,1661.3501,467.0
1684.0,2017.2502,516.0
1741.0,2038.7957,579.0
2402.0,2537.6829,635.0
2513.0,2617.9836,769.0
2603.0,2682.8284,954.0
2509.0,2617.9836,945.0
2172.0,2356.4314,944.0
1999.0,2247.0283,1000.0
1699.0,2020.7157,1101.0
1515.0,1890.5085,1164.0
1401.0,1857.516,1241.0
1272.0,1746.3431,1246.0
1116.0,1628.2164,1241.0
991.0,1569.2958,1208.0
926.0,1494.6617,1239.0
976.0,1539.824,1277.0
1090.0,1625.539,1350.0
1210.0,1705.7491,1391.0
1517.0,1890.5085,1474.0
1865.0,2142.3782,1254.0
2269.0,2436.381,1031.0
2456.0,2576.285,1084.0
2735.0,2797.3289,1128.0
2871.0,2896.2974,1155.0
2805.0,2860.1465,1684.0
2891.0,2903.902,1741.0
3033.0,2983.7402,2402.0
3291.0,3205.131,2513.0
3326.0,3223.554,2603.0
3130.0,3084.1882,2509.0
2863.0,2896.2974,2172.0
2998.0,2967.4382,1999.0
2942.0,2927.4644,1699.0
3000.0,2967.4382,1515.0
3034.0,2983.7402,1401.0
3077.0,3030.0583,1272.0
3090.0,3035.9255,1116.0
3029.0,2983.7402,991.0
3138.0,3084.1882,926.0
3342.0,3238.7295,976.0
3488.0,3331.3853,1090.0
3482.0,3331.3853,1210.0
3875.0,3644.6963,1517.0
4495.0,4050.9414,1865.0
4374.0,3947.4875,2269.0
4036.0,3747.0361,2456.0
4729.0,4212.01,2735.0
4591.0,4138.9453,2871.0
4228.0,3851.9414,2805.0
4048.0,3757.994,2891.0
3919.0,3649.2844,3033.0
3635.0,3412.8596,3291.0
3409.0,3286.8967,3326.0
2863.0,2896.2974,3130.0
2246.0,2432.366,2863.0
1911.0,2184.9553,2998.0
1764.0,2053.6636,2942.0
1634.0,1996.1885,3000.0
1643.0,1996.1885,3034.0
1545.0,1917.3009,3077.0
1512.0,1890.5085,3090.0
1156.0,1661.3501,3029.0
1402.0,1857.516,3138.0
1468.0,1885.9071,3342.0
1530.0,1895.0432,3488.0
1654.0,2007.5665,3482.0
1877.0,2142.3782,3875.0
2238.0,2416.8691,4495.0
2521.0,2617.9836,4374.0
2711.0,2778.829,4036.0
2921.0,2927.6494,4729.0
3217.0,3136.4167,4591.0
3276.0,3199.487,4228.0
3313.0,3223.554,4048.0
3288.0,3199.487,3919.0
3371.0,3266.0972,3635.0
3228.0,3136.4167,3409.0
3065.0,3030.0583,2863.0
2819.0,2860.1465,2246.0
2567.0,2660.281,1911.0
2335.0,2472.7441,1764.0
2100.0,2310.7668,1634.0
1935.0,2189.8074,1643.0
1872.0,2142.3782,1545.0
1727.0,2038.7957,1512.0
1604.0,1965.1895,1156.0
1560.0,1927.6055,1402.0
1512.0,1890.5085,1468.0
1330.0,1774.1545,1530.0
1245.0,1740.947,1654.0
1219.0,1705.7491,1877.0
1211.0,1705.7491,2238.0
1182.0,1663.1432,2521.0
1199.0,1704.8989,2711.0
1219.0,1705.7491,2921.0
1213.0,1705.7491,3217.0
1175.0,1663.1432,3276.0
1111.0,1628.2164,3313.0
1013.0,1574.675,3288.0
943.0,1518.5651,3371.0
847.0,1475.3623,3228.0
734.0,1396.553,3065.0
585.0,1309.4387,2819.0
550.0,1302.7582,2567.0
505.0,1280.06,2335.0
471.0,1274.6372,2100.0
465.0,1274.6372,1935.0
489.0,1280.06,1872.0
487.0,1280.06,1727.0
447.0,1274.6372,1604.0
452.0,1274.6372,1560.0
460.0,1274.6372,1512.0
465.0,1274.6372,1330.0
480.0,1280.06,1245.0
484.0,1280.06,1219.0
422.0,1248.7124,1211.0
587.0,1309.4387,1182.0
399.0,1242.7675,1199.0
542.0,1302.7582,1219.0
663.0,1341.993,1213.0
888.0,1487.6155,1175.0
793.0,1427.5057,1111.0
999.0,1568.9723,1013.0
1008.0,1568.9723,943.0
1064.0,1615.1342,847.0
1136.0,1661.3501,734.0
1169.0,1655.7305,585.0
1291.0,1744.6743,550.0
1512.0,1890.5085,505.0
1636.0,1996.1885,471.0
1814.0,2109.9438,465.0
1948.0,2210.4587,489.0
2166.0,2356.4314,487.0
2143.0,2346.1274,447.0
2159.0,2356.4314,452.0
2230.0,2416.8691,460.0
2495.0,2617.9836,465.0
2684.0,2765.6777,480.0
2855.0,2896.2974,484.0
3186.0,3134.7424,422.0
3639.0,3412.8596,587.0
3914.0,3649.2844,399.0
4034.0,3747.0361,542.0
4336.0,3932.1714,663.0
4314.0,3928.1724,888.0
4308.0,3928.1724,793.0
4293.0,3906.542,999.0
4187.0,3824.7507,1008.0
4104.0,3784.4102,1064.0
4023.0,3747.0361,1136.0
3910.0,3649.2844,1169.0
3796.0,3553.845,1291.0
3775.0,3552.8132,1512.0
3587.0,3399.4768,1636.0
3349.0,3238.7295,1814.0
3185.0,3134.7424,1948.0
2222.0,2416.8691,2166.0
3194.0,3134.7424,2143.0
3285.0,3199.487,2159.0
3104.0,3035.9255,2230.0
3022.0,2981.7087,2495.0
2955.0,2942.2546,2684.0
2171.0,2356.4314,2855.0
3086.0,3035.9255,3186.0
2887.0,2903.902,3639.0
2764.0,2796.3662,3914.0
2482.0,2591.5085,4034.0
2291.0,2445.541,4336.0
2051.0,2271.2212,4314.0
1907.0,2184.9553,4308.0
1779.0,2092.759,4293.0
1662.0,2007.5665,4187.0
1527.0,1895.0432,4104.0
1334.0,1774.1545,4023.0
1059.0,1614.3153,3910.0
857.0,1478.3834,3796.0
749.0,1396.553,3775.0
660.0,1341.993,3587.0
588.0,1309.4387,3349.0
550.0,1302.7582,3185.0
509.0,1287.4159,2222.0
462.0,1274.6372,3194.0
454.0,1274.6372,3285.0
475.0,1274.6372,3104.0
489.0,1280.06,3022.0
490.0,1280.06,2955.0
496.0,1280.06,2171.0
540.0,1302.7582,3086.0
572.0,1310.6638,2887.0
639.0,1339.733,2764.0
715.0,1359.0056,2482.0
712.0,1359.0056,2291.0
698.0,1359.0056,2051.0
695.0,1345.0518,1907.0
736.0,1396.553,1779.0
756.0,1397.182,1662.0
708.0,1359.0056,1527.0
690.0,1345.0518,1334.0
623.0,1335.4896,1059.0
597.0,1309.4387,857.0
541.0,1302.7582,749.0
437.0,1248.7124,660.0
413.0,1248.7124,588.0
427.0,1248.7124,550.0
435.0,1248.7124,509.0
455.0,1274.6372,462.0
534.0,1302.7582,454.0
676.0,1341.993,475.0
781.0,1408.384,489.0
837.0,1475.3623,490.0
