mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__colsample_bytree,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__reg_alpha,param_xgb__reg_lambda,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.2147000789642335,0.5816927815991371,0.03867807388305664,0.006075584076903541,0.8,0.01,5,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-73806.9762903566,-77733.9907002746,-297824.66328181623,-683866.8372128806,-357499.48330192285,-298146.39015745017,224148.59129574767,25,-27745.707506452014,-34946.980054510204,-250490.17171824316,-224799.67042798415,-112012.03998121408,-129998.91393768073,93080.01141791901
3.3110867023468016,0.7334676533611185,0.03540692329406738,0.009169418895460236,0.8,0.01,5,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-78182.52710043595,-78451.5203437152,-297970.58991916664,-683203.8717372662,-361484.24837511807,-299858.55149514036,223121.60751532917,28,-28637.13394079073,-35583.87882520812,-252057.77064485368,-225863.92623610486,-112791.65180312455,-130986.87229001641,93346.75564228694
3.085616636276245,0.5125070690648282,0.04055185317993164,0.008039705225946875,0.8,0.01,5,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-23413.95449074059,-36942.27747768225,-160775.70474169875,-532833.3808533904,-169476.9208030673,-184688.44767331585,184307.6218076562,18,-4725.924988014995,-6161.680000265242,-97688.99986221635,-110185.60892714428,-37200.218722707905,-51192.486500069754,44776.80801232237
3.251551055908203,0.6281285901137957,0.04563889503479004,0.008037355149849634,0.8,0.01,5,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-24969.016435724727,-37178.75188150981,-160870.65999534467,-532944.6545096958,-171735.79800965794,-185539.77616638658,184001.75380125106,19,-4949.874974777461,-6307.256757092382,-98621.94223315796,-110797.59772266571,-37491.869440435454,-51633.70822562579,45038.02626561958
3.1795515537261965,0.5222923732553666,0.042872142791748044,0.007742671534668331,0.8,0.01,5,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-23421.61096777177,-36943.203196501396,-160782.317527321,-532831.1931691268,-168658.1790990834,-184527.30079196085,184318.9430608909,17,-4725.77882083969,-6161.966663512031,-97690.07336179478,-110185.59915928612,-37176.78629232591,-51188.04085955171,44778.466516795874
3.2743234634399414,0.4878645817437285,0.04272613525390625,0.005929466639074081,0.8,0.01,5,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-24970.423437205533,-37177.22401489172,-160878.29662914274,-532942.4924001847,-171739.1819222171,-185541.52368072837,184000.68267405048,20,-4949.718390069133,-6307.719553972581,-98624.01134709794,-110798.14505152688,-37492.3715004909,-51634.39316863149,45038.50958997418
3.0322816371917725,0.5516767049606869,0.02754673957824707,0.003531511105708217,0.8,0.03,3,200,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-8888.377567888516,-25198.70801735145,-53017.62811811055,-218216.44942974558,-69124.02007257784,-74889.0366411348,74672.02547184059,14,-1050.1637314150867,-1650.9646431746614,-7884.12672689735,-24625.199587148334,-7375.6076737961,-8517.212472486306,8533.152806774744
3.3369364738464355,0.9548488703286238,0.025597667694091795,0.0035454770037732166,0.8,0.03,3,200,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-8962.135635441371,-25220.080397186623,-53068.56961687802,-217755.3819576261,-69502.45234870895,-74901.72399116821,74470.53293930493,15,-1052.3945636255157,-1651.1084291619045,-7952.377753287931,-24676.798811939258,-7465.421464454236,-8559.62020449377,8548.864630047172
2.891561412811279,0.4055945506131212,0.030408620834350586,0.004016710979983609,0.8,0.03,3,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-8889.249794365129,-25198.90765201356,-53017.802450534444,-218185.92084123503,-69125.35041883965,-74883.44623139757,74660.0945778362,13,-1050.1928302095837,-1650.9832597042225,-7884.254818958924,-24627.21451089611,-7375.7285549943435,-8517.674794952636,8533.90029792378
3.1848548889160155,0.657145254506389,0.030538415908813475,0.0026728704244642944,0.8,0.03,3,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-8963.812630845003,-25221.037954718606,-53068.83270412454,-217757.27470742943,-69503.79546912902,-74902.95069324932,74470.799454306,16,-1052.9967873903513,-1651.1397472466613,-7952.523893424206,-24676.915511659925,-7465.5293901113655,-8559.821065966502,8548.792965232862
3.1553635120391847,0.7529405675632949,0.03242793083190918,0.00450321104841799,0.8,0.03,3,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-8401.902854149159,-24766.477408585248,-40265.24851242553,-124125.53123608817,-38110.13786844457,-47133.859575938535,40141.7167867529,6,-1036.9354486335264,-1634.036396925537,-3109.096869172934,-10704.534854167649,-2714.3433015870883,-3839.7893740973464,3511.3133505518235
3.270899534225464,0.6492749785020079,0.03509836196899414,0.006204723067309982,0.8,0.03,3,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-8405.00043246885,-24778.769186204565,-40290.71152992257,-123260.46932743679,-39592.38236415548,-47265.46656803765,39745.56896273719,7,-1037.0725881245883,-1633.467478707424,-3116.8206206366954,-10659.45005226814,-2780.597131188962,-3845.481574185162,3489.276700809149
3.0435089588165285,0.5162490808329533,0.031902647018432616,0.004181594724832107,0.8,0.03,3,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-8402.267079812942,-24766.454465542967,-40265.43013762173,-123632.57086281326,-38443.593760750584,-47102.06326130829,39937.90401378304,5,-1036.9390947058325,-1634.046661593727,-3109.1381334070616,-10667.567728184524,-2755.7612989415493,-3840.690583366539,3494.2464680484927
3.26371111869812,0.7557463647855537,0.03346118927001953,0.007720740686826942,0.8,0.03,3,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-8405.333237344075,-24778.892360425845,-40290.91549056536,-123262.73008696524,-39594.215674821695,-47266.41737002444,39746.27653735089,8,-1037.5071636926602,-1633.4854115688531,-3116.8671906454256,-10659.534445712583,-2780.6749823112877,-3845.613838786162,3489.2307392865405
3.0588186740875245,0.42425519811420886,0.035697126388549806,0.006356629430857313,0.8,0.03,5,200,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-8752.2150347042,-25126.869930668057,-53297.596765916926,-246425.961634295,-39649.08657482713,-74650.34598808226,87158.5090905666,10,-1042.9332327283444,-1642.0993467551673,-7073.129969415376,-27140.952447333326,-4483.469596415182,-8276.516918529478,9675.148633624702
3.2373450756073,0.7401264120063781,0.03891510963439941,0.0065107300712108455,0.8,0.03,5,200,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-8839.243500118024,-25147.147667948688,-53313.80431781482,-246531.91358708346,-40312.950259614256,-74829.01186651585,87131.03497982072,12,-1044.6365984470426,-1642.977938484997,-7173.179584934426,-27273.891240836932,-4518.363846064219,-8330.609841753523,9721.425832373581
3.229326915740967,0.550998976341336,0.03939809799194336,0.005961513546366694,0.8,0.03,5,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-8750.116696319707,-25126.457443664727,-53297.91311455903,-246227.21678874176,-39653.30458970839,-74611.00172659873,87080.18133584269,9,-1043.0055632582755,-1642.1032815762323,-7073.466154870644,-27108.38115226186,-4483.708563284809,-8270.132943050365,9662.409264097612
3.359866189956665,0.7058683394823967,0.034036874771118164,0.0023170502230155862,0.8,0.03,5,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-8841.742121069336,-25147.28771879984,-53315.3437230846,-246542.39069475385,-40114.503046553524,-74792.25346085223,87150.45178890703,11,-1044.6661833855562,-1642.989417089091,-7173.755277920712,-27267.509455633997,-4517.173615167681,-8329.218789839408,9719.012373533216
3.4576780796051025,0.6647717648190152,0.04373769760131836,0.008665065597422129,0.8,0.03,5,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-8386.978539306894,-24752.46505563764,-40445.08624369807,-132325.35436536497,-27894.181873705904,-46760.813215542694,43986.46942876404,1,-1034.355763392355,-1631.5692185113105,-3020.8883009534075,-11370.962686898882,-1750.0792238066588,-3761.571038712522,3859.3305742560087
3.525051403045654,0.6305182478607917,0.03845343589782715,0.012510436508652118,0.8,0.03,5,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-8397.89035046092,-24756.490008568813,-40441.0468859842,-132643.16103568272,-28037.23175820404,-46855.16400778014,44095.68957696099,4,-1034.5427270816062,-1631.5225152150842,-3029.3269596092423,-11441.72881650728,-1741.6938155095704,-3775.7629667845567,3887.7677901540196
3.11793851852417,0.2806016508656069,0.0277040958404541,0.007109362338965354,0.8,0.03,5,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-8388.242520477706,-24750.631911492987,-40445.07056542549,-132294.28848682911,-27985.80930683399,-46772.80855821185,43966.501594559406,2,-1034.38181914676,-1631.5565703848306,-3020.966840128067,-11414.283349998721,-1755.509814942169,-3771.3396789201092,3875.8438429516423
2.691699171066284,0.18486028215948863,0.026064968109130858,0.011356185510644478,0.8,0.03,5,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-8399.611776273156,-24756.435984388638,-40445.18842889964,-132613.4899080494,-27894.808241026978,-46821.906867727565,44095.92064224458,3,-1034.5262144327378,-1631.5414653234934,-3029.8164927948596,-11433.261263204307,-1726.701507572538,-3771.169388665587,3885.9832331169355
