mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__colsample_bytree,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__reg_alpha,param_xgb__reg_lambda,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.15508975982666,0.6557470816016441,0.0359281063079834,0.0073696291744560875,0.8,0.01,5,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-446241.4318953503,-768135.5937833063,-421148.56335591734,-1543721.2941011079,-1220872.0848673105,-880023.7936005986,439982.8436080451,30,-88750.738499436,-274987.55462628504,-303262.31641409296,-627543.3051459347,-293240.8115153094,-317556.9452402116,173811.15462509758
3.5022834300994874,0.8018913749860769,0.04125447273254394,0.005116242476449257,0.8,0.01,5,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-455794.2700054309,-786524.2200913505,-425297.5024476963,-1541843.428068223,-1237770.8492201592,-889446.0539665719,438413.7653452894,32,-90969.09373212475,-279041.5238621656,-306012.13032980217,-629803.1866803968,-295205.6960411441,-320206.32612912665,173735.9907590269
3.2457032680511473,0.6331610080274914,0.04447946548461914,0.005940032513213774,0.8,0.01,5,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-259386.2554030984,-414493.2087557955,-204283.2285019376,-1161269.9532824398,-672157.7180649593,-542318.0728016461,349461.5655428583,21,-18753.367295251126,-83937.92072338941,-108613.70838161217,-322116.87450208113,-93477.36108297121,-125379.84639706102,103044.6208493729
3.207795238494873,0.5670680387538436,0.04275941848754883,0.005689684098702681,0.8,0.01,5,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-263637.5136256977,-427505.4506631822,-207540.07578855596,-1161193.4283636152,-691723.4122181156,-550319.9761318334,348691.72873258736,23,-19290.601650558106,-85752.72373195428,-110039.57439272899,-323196.88343282096,-94385.73457922545,-126533.10355745757,103098.13358675258
3.266879081726074,0.6605654818691044,0.045934104919433595,0.009542176673607333,0.8,0.01,5,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-259391.9162932159,-414525.87852153083,-204177.87075336877,-1161267.3858361482,-673207.0453262281,-542514.0193460983,349555.9567382569,22,-18754.494980184885,-83981.62659525465,-108732.7710089469,-322117.19777756935,-93507.88208274725,-125418.79448894062,103035.23983493196
3.231807327270508,0.636095678631476,0.046270751953125,0.0070710879685850535,0.8,0.01,5,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-263642.49556011823,-429834.45188277366,-207777.33933228426,-1161197.5573971067,-691726.3521107511,-550835.6392566068,348483.012602857,24,-19292.098458544508,-85722.40014503109,-110078.68542733448,-323189.4701644968,-94386.05866597708,-126533.74257227681,103096.12367488745
3.338277721405029,0.9757484466404265,0.029477977752685548,0.003179711083635063,0.8,0.03,3,200,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-187000.2843876489,-143087.5215327767,-69936.4601241892,-455082.2121899091,-316928.890308354,-234407.0737085756,136487.81189162272,10,-7664.232075922741,-14981.114139644305,-25473.2614029467,-84449.61941435424,-21623.748953212034,-30838.395197216003,27482.186692488456
3.036251401901245,0.6069795210648116,0.028861045837402344,0.0031314780279591797,0.8,0.03,3,200,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-187425.20536393838,-138191.61446401698,-68462.63210953119,-454854.04085841734,-322149.09743457206,-234216.5180460952,138056.231111969,9,-7668.054616639129,-15243.214412335057,-25600.317170442086,-84882.3537576535,-21743.74804166581,-31027.537599747116,27607.22730471746
2.999438524246216,0.5983903304972774,0.02890162467956543,0.005052470600607905,0.8,0.03,3,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-186997.06896713047,-143088.4818080623,-69938.66542995711,-455083.19517189695,-316930.94359785196,-234407.67099497974,136487.94143204865,11,-7664.188351956238,-14981.441078876793,-25473.548506375486,-84449.79676883883,-21623.9263630483,-30838.580213819125,27482.20242641669
3.1231616497039796,0.5863685139421694,0.028761005401611327,0.0034043698948898193,0.8,0.03,3,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-187428.43255166252,-141757.76370811218,-68464.50833199805,-454853.76402261306,-322150.2523226005,-234930.94418739728,137566.02693585696,12,-7668.110692055502,-15088.956784117745,-25600.617899792203,-84882.53507984342,-21743.7856704338,-30996.80122524853,27624.976818612955
3.0687611579895018,0.4438240141825702,0.03145313262939453,0.0036016340642641372,0.8,0.03,3,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-183582.74482751093,-94128.5300198001,-37527.29810301944,-282764.8461793761,-247410.22230881953,-169082.72828770522,91862.97815407497,3,-7617.607260903115,-4718.060272927906,-9052.257071678396,-43099.62929990547,-8480.514231892077,-14593.613627461393,14330.811317581121
3.0101137161254883,0.5646510215379539,0.03247203826904297,0.0038106267120534207,0.8,0.03,3,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-183724.2197115394,-89210.1055800115,-37615.265015862205,-283414.2463312797,-244588.467436984,-167710.46081513533,92348.36230383185,1,-7619.236173749642,-4840.584749197158,-9036.266370760248,-43341.64811030617,-8611.602536463877,-14689.86758809542,14400.244726348394
3.1740346431732176,0.48535076073395533,0.03472824096679687,0.005249316562879157,0.8,0.03,3,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-183602.80654070596,-94130.75876303123,-37529.0514791083,-282767.57145476626,-247411.88490370667,-169088.41462826365,91863.70389918174,4,-7618.188384984567,-4718.270233326616,-9052.478466576878,-43099.79133550111,-8480.66051680922,-14593.87778743968,14330.76066538776
3.328500986099243,0.5697069904075098,0.035723114013671876,0.006948005857098605,0.8,0.03,3,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-183726.38067860578,-91723.10811570875,-37616.953190137574,-283416.59688616014,-244589.60453948446,-168214.52868201936,91926.00331540476,2,-7619.258886541338,-4806.586764627509,-9036.47153988251,-43341.81278767432,-8611.63933870783,-14683.1538634867,14404.945200345644
3.0169631481170653,0.3663334507419744,0.036667823791503906,0.004878008227994636,0.8,0.03,5,200,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-186206.7227694233,-162707.42728556946,-62080.84951561938,-527563.4170326053,-310575.5495185951,-249826.79322436248,159821.07511905476,14,-7610.9060639196105,-8790.861585492174,-12353.30537861113,-91629.11830913289,-11498.64181008975,-26376.56662944911,32672.027920235643
3.1891168117523194,0.5007705873201421,0.03669486045837402,0.005012086318741257,0.8,0.03,5,200,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-186532.86126002547,-153795.60530854878,-64343.05792793268,-528780.2913302518,-314143.1364595039,-249518.9904572525,160986.6449960867,13,-7617.1606248906755,-9099.100371710994,-12471.12469778444,-91992.4039156511,-11374.39289894252,-26510.836501795944,32784.754526037184
3.017898178100586,0.5313607678301141,0.034014320373535155,0.0038207282272595474,0.8,0.03,5,200,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-186214.46846563913,-167355.26119386905,-62085.85774468501,-527565.7645381961,-310584.6897880656,-250761.20834609104,159324.0928639884,16,-7610.546766217329,-8777.218983401257,-12353.98641609021,-91630.22518720673,-11499.058974741567,-26374.20726553142,32673.883932795772
3.23347544670105,0.5808082373425314,0.03548760414123535,0.006614273377400728,0.8,0.03,5,200,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-186556.5548760786,-158277.63217024106,-64346.10690371387,-528789.5244211077,-314151.73566000874,-250424.31080623,160464.0616637473,15,-7617.398427559745,-9167.972547159432,-12472.002652771313,-92003.50167973562,-11374.730849054056,-26527.121231256035,32781.74903428173
3.327567625045776,0.5355862333185712,0.042474985122680664,0.011367993402119237,0.8,0.03,5,300,0,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-183575.68487180522,-137359.04421189654,-31989.068549482723,-279639.2998389275,-292703.18233485316,-185053.255961393,96167.1387360706,7,-7576.301521367464,-3762.2950621363266,-4177.734665444893,-42989.68219248063,-4945.469052183528,-12690.296498722568,15207.636166355704
3.087572479248047,0.35204784060605193,0.03916778564453125,0.008676003351674774,0.8,0.03,5,300,0,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-183573.2730852174,-121651.2058322989,-38801.48108551136,-280436.1792625435,-290818.6968451357,-183056.16722214138,95578.11537153776,5,-7578.499854090007,-3943.1945017812573,-4297.4056735912645,-43044.97876119128,-4999.2082071205205,-12772.657399554868,15189.526210242806
2.7453446865081785,0.29223924549557456,0.027435779571533203,0.008036535589629171,0.8,0.03,5,300,1,1,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 1, 'xgb__subsample': 0.8}",-183590.31499857566,-145129.5223061668,-32640.18783957486,-279642.47398827685,-291449.4397249636,-186490.38777151154,94955.49419252232,8,-7575.912950870842,-3785.062768029295,-4166.344671124947,-42990.9985355846,-4932.449606720937,-12690.153706466124,15208.120159023629
2.2614018440246584,0.2131846058634613,0.020150279998779295,0.0034160144448314505,0.8,0.03,5,300,1,2,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1, 'xgb__reg_lambda': 2, 'xgb__subsample': 0.8}",-183609.44090560297,-123195.47364668066,-38805.46636620798,-280461.6727580773,-290641.56900912826,-183342.72453713944,95345.5967052876,6,-7578.5699516103905,-3984.032808609587,-4298.285837820862,-43044.303674293486,-5042.256789110661,-12789.489812288997,15180.011100879005
