actual,xgboost_predicted,naive_predicted
3380.0,3266.964,1586.0
3857.0,3594.5618,1755.0
4743.0,4358.323,2171.0
5474.0,4878.035,2443.0
6247.0,5616.8477,2822.0
6855.0,6216.195,2726.0
7183.0,6498.562,2927.0
7999.0,7108.9585,2871.0
9015.0,7868.05,2953.0
9820.0,8594.184,3098.0
10018.0,8707.25,3220.0
9228.0,8112.17,2958.0
8049.0,7144.3447,2756.0
7480.0,6710.1123,2376.0
7116.0,6410.9263,2263.0
7579.0,6800.276,1997.0
7804.0,6961.9727,1816.0
7771.0,6955.627,1772.0
7627.0,6824.731,1893.0
7173.0,6478.4688,1874.0
6891.0,6258.4067,2063.0
6542.0,5903.7534,2239.0
6009.0,5349.404,2539.0
5603.0,5056.394,2959.0
5083.0,4585.6855,3380.0
4588.0,4202.962,3857.0
3899.0,3670.8484,4743.0
3362.0,3241.2637,5474.0
3704.0,3510.9275,6247.0
3263.0,3142.326,6855.0
2819.0,2752.8145,7183.0
2690.0,2626.388,7999.0
2298.0,2318.2585,9015.0
2033.0,2113.3237,9820.0
1972.0,2060.9102,10018.0
1996.0,2113.3237,9228.0
1948.0,2060.9102,8049.0
2136.0,2161.7747,7480.0
2265.0,2318.2585,7116.0
2077.0,2139.6777,7579.0
2137.0,2161.7747,7804.0
2350.0,2342.9944,7771.0
2570.0,2521.5728,7627.0
2757.0,2724.1099,7173.0
2672.0,2626.388,6891.0
2863.0,2820.049,6542.0
2673.0,2626.388,6009.0
2485.0,2451.8828,5603.0
2328.0,2321.2703,5083.0
2080.0,2139.6777,4588.0
1873.0,2000.798,3899.0
1799.0,1935.0151,3362.0
1505.0,1759.1029,3704.0
1657.0,1839.899,3263.0
1600.0,1801.3777,2819.0
1684.0,1880.9976,2690.0
1844.0,1978.9159,2298.0
1828.0,1978.9159,2033.0
1932.0,2032.291,1972.0
1782.0,1935.0151,1996.0
1684.0,1880.9976,1948.0
1653.0,1839.899,2136.0
1557.0,1778.5175,2265.0
1423.0,1671.7068,2077.0
1469.0,1718.8353,2137.0
1498.0,1718.8353,2350.0
1462.0,1692.1246,2570.0
1397.0,1671.7068,2757.0
1272.0,1595.4514,2672.0
1211.0,1512.2544,2863.0
1071.0,1423.4504,2673.0
911.0,1329.614,2485.0
870.0,1291.1974,2328.0
814.0,1269.4424,2080.0
830.0,1269.4424,1873.0
906.0,1291.1974,1799.0
824.0,1269.4424,1505.0
829.0,1269.4424,1657.0
809.0,1269.4424,1600.0
807.0,1269.4424,1684.0
899.0,1291.1974,1844.0
1049.0,1423.4504,1828.0
1380.0,1644.4064,1932.0
1643.0,1839.899,1782.0
1874.0,2000.798,1684.0
2432.0,2390.6755,1653.0
3194.0,3057.4417,1557.0
3860.0,3594.5618,1423.0
5023.0,4561.3013,1469.0
5719.0,5143.7266,1498.0
6492.0,5896.5386,1462.0
6969.0,6299.5215,1397.0
7213.0,6498.562,1272.0
6918.0,6258.4067,1211.0
6237.0,5536.967,1071.0
8161.0,7260.356,911.0
8595.0,7528.853,870.0
8787.0,7703.7437,814.0
8941.0,7823.741,830.0
9146.0,8039.15,906.0
9296.0,8112.17,824.0
9130.0,8039.15,829.0
9127.0,8039.15,809.0
9619.0,8399.84,807.0
9350.0,8170.2656,899.0
9335.0,8170.2656,1049.0
9483.0,8237.361,1380.0
9500.0,8237.361,1643.0
9135.0,8039.15,1874.0
8903.0,7823.741,2432.0
9849.0,8635.735,3194.0
9715.0,8436.6875,3860.0
9854.0,8635.735,5023.0
9572.0,8390.577,5719.0
9614.0,8399.84,6492.0
9712.0,8436.6875,6969.0
9322.0,8170.2656,7213.0
9063.0,7904.2915,6918.0
9309.0,8170.2656,6237.0
9293.0,8112.17,8161.0
9751.0,8594.184,8595.0
10058.0,8776.661,8787.0
10200.0,8915.151,8941.0
10039.0,8707.25,9146.0
6314.0,5673.3223,9296.0
9408.0,8228.068,9130.0
8759.0,7654.989,9127.0
8429.0,7320.0825,9619.0
8093.0,7144.3447,9350.0
8125.0,7183.942,9335.0
8152.0,7183.942,9483.0
8664.0,7598.4814,9500.0
9436.0,8228.068,9135.0
9397.0,8228.068,8903.0
9256.0,8112.17,9849.0
9235.0,8112.17,9715.0
8910.0,7823.741,9854.0
9213.0,8042.3467,9572.0
9383.0,8228.068,9614.0
9425.0,8228.068,9712.0
9624.0,8399.84,9322.0
9697.0,8436.6875,9063.0
9700.0,8436.6875,9309.0
9978.0,8707.25,9293.0
10217.0,8915.151,9751.0
10690.0,9194.504,10058.0
11227.0,9717.821,10200.0
11735.0,10077.827,10039.0
11716.0,9989.577,6314.0
11647.0,9989.577,9408.0
11670.0,9989.577,8759.0
12189.0,10255.062,8429.0
11777.0,10077.827,8093.0
10852.0,9430.609,8125.0
9903.0,8635.735,8152.0
9639.0,8399.84,8664.0
9377.0,8228.068,9436.0
9126.0,8039.15,9397.0
7661.0,6824.731,9256.0
5126.0,4585.6855,9235.0
7109.0,6410.9263,8910.0
5043.0,4561.3013,9213.0
3878.0,3634.7522,9383.0
6504.0,5896.5386,9425.0
6060.0,5489.7715,9624.0
5561.0,4972.6606,9697.0
5349.0,4844.57,9700.0
5301.0,4764.98,9978.0
5539.0,4972.6606,10217.0
5210.0,4733.3315,10690.0
5028.0,4561.3013,11227.0
4750.0,4358.323,11735.0
4469.0,4125.0244,11716.0
4305.0,4029.202,11647.0
4681.0,4303.526,11670.0
5011.0,4561.3013,12189.0
4554.0,4175.555,11777.0
4664.0,4303.526,10852.0
4878.0,4447.0513,9903.0
4806.0,4390.1963,9639.0
4354.0,4031.8586,9377.0
4146.0,3878.8496,9126.0
4156.0,3878.8496,7661.0
3529.0,3343.9377,5126.0
4269.0,3974.4885,7109.0
4290.0,3974.4885,5043.0
4134.0,3878.8496,3878.0
3908.0,3670.8484,6504.0
3748.0,3540.076,6060.0
3738.0,3540.076,5561.0
3735.0,3540.076,5349.0
3511.0,3329.4575,5301.0
3629.0,3428.21,5539.0
3715.0,3540.076,5210.0
4072.0,3817.6335,5028.0
3879.0,3634.7522,4750.0
3884.0,3634.7522,4469.0
4652.0,4303.526,4305.0
4749.0,4358.323,4681.0
4950.0,4511.287,5011.0
5108.0,4585.6855,4554.0
5006.0,4561.3013,4664.0
4779.0,4383.1294,4878.0
4550.0,4175.555,4806.0
4125.0,3834.433,4354.0
3450.0,3299.9087,4146.0
3270.0,3157.8,4156.0
3045.0,2943.404,3529.0
3528.0,3343.9377,4269.0
3947.0,3684.4702,4290.0
3731.0,3540.076,4134.0
3281.0,3157.8,3908.0
2999.0,2916.5635,3748.0
2992.0,2916.5635,3738.0
2727.0,2665.5999,3735.0
2535.0,2518.7874,3511.0
2237.0,2272.8267,3629.0
2100.0,2152.3237,3715.0
2162.0,2200.8672,4072.0
2115.0,2161.7747,3879.0
1965.0,2060.9102,3884.0
1904.0,2005.1683,4652.0
1900.0,2005.1683,4749.0
1821.0,1943.1411,4950.0
1636.0,1822.9265,5108.0
1490.0,1718.8353,5006.0
1230.0,1541.3257,4779.0
1490.0,1718.8353,4550.0
1408.0,1671.7068,4125.0
1401.0,1671.7068,3450.0
1250.0,1541.3257,3270.0
1132.0,1476.1866,3045.0
1094.0,1466.1836,3528.0
1087.0,1466.1836,3947.0
1172.0,1504.6796,3731.0
1286.0,1595.4514,3281.0
1506.0,1759.1029,2999.0
1669.0,1839.899,2992.0
1811.0,1943.1411,2727.0
1907.0,2032.291,2535.0
1898.0,2005.1683,2237.0
2083.0,2152.3237,2100.0
2519.0,2510.794,2162.0
2906.0,2835.8948,2115.0
3258.0,3142.326,1965.0
2575.0,2521.5728,1904.0
4452.0,4125.0244,1900.0
4852.0,4441.993,1821.0
5147.0,4723.137,1636.0
5444.0,4878.035,1490.0
5670.0,5097.437,1230.0
5740.0,5143.7266,1490.0
5777.0,5214.185,1408.0
5396.0,4855.485,1401.0
4108.0,3834.433,1250.0
3851.0,3594.5618,1132.0
4026.0,3800.3386,1094.0
3859.0,3594.5618,1087.0
